Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-22T00:00:00+01:00,1939171,14094
Bayern,09,2022-02-22T00:00:00+01:00,2551858,21124
Berlin,11,2022-02-22T00:00:00+01:00,700479,4217
Brandenburg,12,2022-02-22T00:00:00+01:00,480125,5151
Bremen,04,2022-02-22T00:00:00+01:00,110406,676
Hamburg,02,2022-02-22T00:00:00+01:00,336552,2269
Hessen,06,2022-02-22T00:00:00+01:00,1007594,9089
Mecklenburg-Vorpommern,13,2022-02-22T00:00:00+01:00,215157,1733
Niedersachsen,03,2022-02-22T00:00:00+01:00,954033,7363
Nordrhein-Westfalen,05,2022-02-22T00:00:00+01:00,2850467,21951
Rheinland-Pfalz,07,2022-02-22T00:00:00+01:00,537344,4940
Saarland,10,2022-02-22T00:00:00+01:00,147161,1384
Sachsen,14,2022-02-22T00:00:00+01:00,882265,14266
Sachsen-Anhalt,15,2022-02-22T00:00:00+01:00,370665,4707
Schleswig-Holstein,01,2022-02-22T00:00:00+01:00,295530,2082
Thüringen,16,2022-02-22T00:00:00+01:00,384088,6557
