Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-13T00:00:00+01:00,186044,3400
Bayern,09,2020-12-13T00:00:00+01:00,256903,4848
Berlin,11,2020-12-13T00:00:00+01:00,78248,813
Brandenburg,12,2020-12-13T00:00:00+01:00,26434,481
Bremen,04,2020-12-13T00:00:00+01:00,11661,154
Hamburg,02,2020-12-13T00:00:00+01:00,29135,478
Hessen,06,2020-12-13T00:00:00+01:00,107361,1749
Mecklenburg-Vorpommern,13,2020-12-13T00:00:00+01:00,8069,96
Niedersachsen,03,2020-12-13T00:00:00+01:00,84771,1419
Nordrhein-Westfalen,05,2020-12-13T00:00:00+01:00,314937,4455
Rheinland-Pfalz,07,2020-12-13T00:00:00+01:00,55536,846
Saarland,10,2020-12-13T00:00:00+01:00,15588,301
Sachsen,14,2020-12-13T00:00:00+01:00,84245,1652
Sachsen-Anhalt,15,2020-12-13T00:00:00+01:00,18152,271
Schleswig-Holstein,01,2020-12-13T00:00:00+01:00,17960,291
Thüringen,16,2020-12-13T00:00:00+01:00,25672,533
