Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-01T00:00:00+01:00,82334,2029
Bayern,09,2020-11-01T00:00:00+01:00,107044,2808
Berlin,11,2020-11-01T00:00:00+01:00,32231,261
Brandenburg,12,2020-11-01T00:00:00+01:00,8088,195
Bremen,04,2020-11-01T00:00:00+01:00,5522,72
Hamburg,02,2020-11-01T00:00:00+01:00,13753,285
Hessen,06,2020-11-01T00:00:00+01:00,42072,654
Mecklenburg-Vorpommern,13,2020-11-01T00:00:00+01:00,2865,23
Niedersachsen,03,2020-11-01T00:00:00+01:00,36949,748
Nordrhein-Westfalen,05,2020-11-01T00:00:00+01:00,136116,2145
Rheinland-Pfalz,07,2020-11-01T00:00:00+01:00,20574,285
Saarland,10,2020-11-01T00:00:00+01:00,6740,192
Sachsen,14,2020-11-01T00:00:00+01:00,17974,322
Sachsen-Anhalt,15,2020-11-01T00:00:00+01:00,5204,79
Schleswig-Holstein,01,2020-11-01T00:00:00+01:00,8293,175
Thüringen,16,2020-11-01T00:00:00+01:00,7171,208
