Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-01-07T00:00:00+01:00,4118,97
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-01-07T00:00:00+01:00,1049,36
Biberach,Baden-Württemberg,08426000,2021-01-07T00:00:00+01:00,3683,77
Bodenseekreis,Baden-Württemberg,08435000,2021-01-07T00:00:00+01:00,3347,46
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-01-07T00:00:00+01:00,4955,117
Böblingen,Baden-Württemberg,08115000,2021-01-07T00:00:00+01:00,9230,132
Calw,Baden-Württemberg,08235000,2021-01-07T00:00:00+01:00,4466,98
Emmendingen,Baden-Württemberg,08316000,2021-01-07T00:00:00+01:00,3510,111
Enzkreis,Baden-Württemberg,08236000,2021-01-07T00:00:00+01:00,5257,137
Esslingen,Baden-Württemberg,08116000,2021-01-07T00:00:00+01:00,13271,297
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-01-07T00:00:00+01:00,4426,110
Freudenstadt,Baden-Württemberg,08237000,2021-01-07T00:00:00+01:00,2735,81
Göppingen,Baden-Württemberg,08117000,2021-01-07T00:00:00+01:00,6046,131
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-01-07T00:00:00+01:00,3150,38
Heidenheim,Baden-Württemberg,08135000,2021-01-07T00:00:00+01:00,2721,107
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-01-07T00:00:00+01:00,4461,72
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-01-07T00:00:00+01:00,7841,120
Hohenlohekreis,Baden-Württemberg,08126000,2021-01-07T00:00:00+01:00,2457,76
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-01-07T00:00:00+01:00,5100,95
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-01-07T00:00:00+01:00,8991,255
Konstanz,Baden-Württemberg,08335000,2021-01-07T00:00:00+01:00,5040,122
Ludwigsburg,Baden-Württemberg,08118000,2021-01-07T00:00:00+01:00,14026,263
Lörrach,Baden-Württemberg,08336000,2021-01-07T00:00:00+01:00,5950,161
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-01-07T00:00:00+01:00,2404,27
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-01-07T00:00:00+01:00,8688,150
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-01-07T00:00:00+01:00,3232,81
Ortenaukreis,Baden-Württemberg,08317000,2021-01-07T00:00:00+01:00,9622,242
Ostalbkreis,Baden-Württemberg,08136000,2021-01-07T00:00:00+01:00,7361,141
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-01-07T00:00:00+01:00,4208,67
Rastatt,Baden-Württemberg,08216000,2021-01-07T00:00:00+01:00,4444,83
Ravensburg,Baden-Württemberg,08436000,2021-01-07T00:00:00+01:00,4555,47
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-01-07T00:00:00+01:00,10735,222
Reutlingen,Baden-Württemberg,08415000,2021-01-07T00:00:00+01:00,7374,140
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-01-07T00:00:00+01:00,12125,216
Rottweil,Baden-Württemberg,08325000,2021-01-07T00:00:00+01:00,3917,110
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-01-07T00:00:00+01:00,4943,123
Schwäbisch Hall,Baden-Württemberg,08127000,2021-01-07T00:00:00+01:00,3839,103
Sigmaringen,Baden-Württemberg,08437000,2021-01-07T00:00:00+01:00,2250,49
