Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-23T00:00:00+02:00,5079084,19753
Bayern,09,2023-05-23T00:00:00+02:00,6765221,29692
Berlin,11,2023-05-23T00:00:00+02:00,1440793,5818
Brandenburg,12,2023-05-23T00:00:00+02:00,1120451,6662
Bremen,04,2023-05-23T00:00:00+02:00,305116,1012
Hamburg,02,2023-05-23T00:00:00+02:00,811032,3749
Hessen,06,2023-05-23T00:00:00+02:00,2940449,12827
Mecklenburg-Vorpommern,13,2023-05-23T00:00:00+02:00,717062,2845
Niedersachsen,03,2023-05-23T00:00:00+02:00,3879930,14364
Nordrhein-Westfalen,05,2023-05-23T00:00:00+02:00,8087208,32460
Rheinland-Pfalz,07,2023-05-23T00:00:00+02:00,1777461,7198
Saarland,10,2023-05-23T00:00:00+02:00,495573,2203
Sachsen,14,2023-05-23T00:00:00+02:00,1966426,17015
Sachsen-Anhalt,15,2023-05-23T00:00:00+02:00,967091,6396
Schleswig-Holstein,01,2023-05-23T00:00:00+02:00,1181890,3610
Thüringen,16,2023-05-23T00:00:00+02:00,888513,8428
