Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-07T00:00:00+01:00,4911487,18288
Bayern,09,2022-12-07T00:00:00+01:00,6553930,27193
Berlin,11,2022-12-07T00:00:00+01:00,1370310,5161
Brandenburg,12,2022-12-07T00:00:00+01:00,1066717,6208
Bremen,04,2022-12-07T00:00:00+01:00,288139,893
Hamburg,02,2022-12-07T00:00:00+01:00,781260,3271
Hessen,06,2022-12-07T00:00:00+01:00,2801844,11736
Mecklenburg-Vorpommern,13,2022-12-07T00:00:00+01:00,680115,2595
Niedersachsen,03,2022-12-07T00:00:00+01:00,3625944,11882
Nordrhein-Westfalen,05,2022-12-07T00:00:00+01:00,7580776,29209
Rheinland-Pfalz,07,2022-12-07T00:00:00+01:00,1690672,6564
Saarland,10,2022-12-07T00:00:00+01:00,471486,1981
Sachsen,14,2022-12-07T00:00:00+01:00,1905842,16409
Sachsen-Anhalt,15,2022-12-07T00:00:00+01:00,930394,6057
Schleswig-Holstein,01,2022-12-07T00:00:00+01:00,1126269,3178
Thüringen,16,2022-12-07T00:00:00+01:00,864794,7934
