Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-11T00:00:00+02:00,501630,10316
Bayern,09,2021-07-11T00:00:00+02:00,648886,15294
Berlin,11,2021-07-11T00:00:00+02:00,180545,3564
Brandenburg,12,2021-07-11T00:00:00+02:00,108808,3812
Bremen,04,2021-07-11T00:00:00+02:00,27542,488
Hamburg,02,2021-07-11T00:00:00+02:00,77646,1602
Hessen,06,2021-07-11T00:00:00+02:00,291761,7555
Mecklenburg-Vorpommern,13,2021-07-11T00:00:00+02:00,44185,1161
Niedersachsen,03,2021-07-11T00:00:00+02:00,261648,5798
Nordrhein-Westfalen,05,2021-07-11T00:00:00+02:00,818057,17206
Rheinland-Pfalz,07,2021-07-11T00:00:00+02:00,155606,3894
Saarland,10,2021-07-11T00:00:00+02:00,41622,1028
Sachsen,14,2021-07-11T00:00:00+02:00,286022,10103
Sachsen-Anhalt,15,2021-07-11T00:00:00+02:00,99283,3430
Schleswig-Holstein,01,2021-07-11T00:00:00+02:00,64073,1626
Thüringen,16,2021-07-11T00:00:00+02:00,128851,4354
