Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-31T00:00:00+02:00,526258,10472
Bayern,09,2021-08-31T00:00:00+02:00,675785,15413
Berlin,11,2021-08-31T00:00:00+02:00,192383,3593
Brandenburg,12,2021-08-31T00:00:00+02:00,111530,3825
Bremen,04,2021-08-31T00:00:00+02:00,29294,498
Hamburg,02,2021-08-31T00:00:00+02:00,85269,1642
Hessen,06,2021-08-31T00:00:00+02:00,307546,7631
Mecklenburg-Vorpommern,13,2021-08-31T00:00:00+02:00,46176,1192
Niedersachsen,03,2021-08-31T00:00:00+02:00,277476,5857
Nordrhein-Westfalen,05,2021-08-31T00:00:00+02:00,889922,17416
Rheinland-Pfalz,07,2021-08-31T00:00:00+02:00,165288,3924
Saarland,10,2021-08-31T00:00:00+02:00,44345,1033
Sachsen,14,2021-08-31T00:00:00+02:00,289268,10166
Sachsen-Anhalt,15,2021-08-31T00:00:00+02:00,100699,3491
Schleswig-Holstein,01,2021-08-31T00:00:00+02:00,71172,1652
Thüringen,16,2021-08-31T00:00:00+02:00,130445,4395
