Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-29T00:00:00+02:00,505661,10401
Bayern,09,2021-07-29T00:00:00+02:00,653933,15341
Berlin,11,2021-07-29T00:00:00+02:00,182630,3588
Brandenburg,12,2021-07-29T00:00:00+02:00,109323,3826
Bremen,04,2021-07-29T00:00:00+02:00,27831,493
Hamburg,02,2021-07-29T00:00:00+02:00,78824,1613
Hessen,06,2021-07-29T00:00:00+02:00,294779,7580
Mecklenburg-Vorpommern,13,2021-07-29T00:00:00+02:00,44429,1177
Niedersachsen,03,2021-07-29T00:00:00+02:00,264858,5819
Nordrhein-Westfalen,05,2021-07-29T00:00:00+02:00,826740,17307
Rheinland-Pfalz,07,2021-07-29T00:00:00+02:00,157472,3909
Saarland,10,2021-07-29T00:00:00+02:00,42108,1031
Sachsen,14,2021-07-29T00:00:00+02:00,286795,10135
Sachsen-Anhalt,15,2021-07-29T00:00:00+02:00,99573,3451
Schleswig-Holstein,01,2021-07-29T00:00:00+02:00,65204,1636
Thüringen,16,2021-07-29T00:00:00+02:00,129448,4395
