Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-10T00:00:00+02:00,5078246,19705
Bayern,09,2023-05-10T00:00:00+02:00,6763950,29594
Berlin,11,2023-05-10T00:00:00+02:00,1440202,5780
Brandenburg,12,2023-05-10T00:00:00+02:00,1120038,6651
Bremen,04,2023-05-10T00:00:00+02:00,305079,1011
Hamburg,02,2023-05-10T00:00:00+02:00,810739,3727
Hessen,06,2023-05-10T00:00:00+02:00,2939811,12785
Mecklenburg-Vorpommern,13,2023-05-10T00:00:00+02:00,716746,2838
Niedersachsen,03,2023-05-10T00:00:00+02:00,3878841,14303
Nordrhein-Westfalen,05,2023-05-10T00:00:00+02:00,8085530,32379
Rheinland-Pfalz,07,2023-05-10T00:00:00+02:00,1777375,7191
Saarland,10,2023-05-10T00:00:00+02:00,495485,2197
Sachsen,14,2023-05-10T00:00:00+02:00,1966020,16992
Sachsen-Anhalt,15,2023-05-10T00:00:00+02:00,966696,6383
Schleswig-Holstein,01,2023-05-10T00:00:00+02:00,1181354,3595
Thüringen,16,2023-05-10T00:00:00+02:00,888276,8413
