Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-10-04T00:00:00+02:00,50763,1888
Bayern,2020-10-04T00:00:00+02:00,69486,2671
Berlin,2020-10-04T00:00:00+02:00,15574,231
Brandenburg,2020-10-04T00:00:00+02:00,4393,169
Bremen,2020-10-04T00:00:00+02:00,2598,59
Hamburg,2020-10-04T00:00:00+02:00,8176,272
Hessen,2020-10-04T00:00:00+02:00,19788,552
Mecklenburg-Vorpommern,2020-10-04T00:00:00+02:00,1220,20
Niedersachsen,2020-10-04T00:00:00+02:00,20954,690
Nordrhein-Westfalen,2020-10-04T00:00:00+02:00,72581,1884
Rheinland-Pfalz,2020-10-04T00:00:00+02:00,11015,256
Saarland,2020-10-04T00:00:00+02:00,3380,177
Sachsen,2020-10-04T00:00:00+02:00,7459,239
Sachsen-Anhalt,2020-10-04T00:00:00+02:00,2736,68
Schleswig-Holstein,2020-10-04T00:00:00+02:00,4914,162
Thüringen,2020-10-04T00:00:00+02:00,4200,191
