Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-27T00:00:00+01:00,5000730,18917
Bayern,09,2023-01-27T00:00:00+01:00,6653746,28031
Berlin,11,2023-01-27T00:00:00+01:00,1416412,5421
Brandenburg,12,2023-01-27T00:00:00+01:00,1102783,6424
Bremen,04,2023-01-27T00:00:00+01:00,300914,951
Hamburg,02,2023-01-27T00:00:00+01:00,801991,3505
Hessen,06,2023-01-27T00:00:00+01:00,2880524,12118
Mecklenburg-Vorpommern,13,2023-01-27T00:00:00+01:00,705630,2731
Niedersachsen,03,2023-01-27T00:00:00+01:00,3808346,13034
Nordrhein-Westfalen,05,2023-01-27T00:00:00+01:00,7895101,30730
Rheinland-Pfalz,07,2023-01-27T00:00:00+01:00,1739108,6800
Saarland,10,2023-01-27T00:00:00+01:00,483727,2071
Sachsen,14,2023-01-27T00:00:00+01:00,1942684,16717
Sachsen-Anhalt,15,2023-01-27T00:00:00+01:00,952732,6218
Schleswig-Holstein,01,2023-01-27T00:00:00+01:00,1166003,3434
Thüringen,16,2023-01-27T00:00:00+01:00,877724,8212
