Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-11T00:00:00+01:00,5064614,19316
Bayern,09,2023-03-11T00:00:00+01:00,6742507,28699
Berlin,11,2023-03-11T00:00:00+01:00,1431066,5567
Brandenburg,12,2023-03-11T00:00:00+01:00,1114135,6507
Bremen,04,2023-03-11T00:00:00+01:00,303657,968
Hamburg,02,2023-03-11T00:00:00+01:00,807172,3623
Hessen,06,2023-03-11T00:00:00+01:00,2929110,12444
Mecklenburg-Vorpommern,13,2023-03-11T00:00:00+01:00,711735,2770
Niedersachsen,03,2023-03-11T00:00:00+01:00,3861137,13728
Nordrhein-Westfalen,05,2023-03-11T00:00:00+01:00,8050382,31423
Rheinland-Pfalz,07,2023-03-11T00:00:00+01:00,1770445,6977
Saarland,10,2023-03-11T00:00:00+01:00,492957,2139
Sachsen,14,2023-03-11T00:00:00+01:00,1956111,16827
Sachsen-Anhalt,15,2023-03-11T00:00:00+01:00,961301,6286
Schleswig-Holstein,01,2023-03-11T00:00:00+01:00,1175542,3481
Thüringen,16,2023-03-11T00:00:00+01:00,884132,8302
