Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-04T00:00:00+02:00,451387,9410
Bayern,09,2021-05-04T00:00:00+02:00,600575,14242
Berlin,11,2021-05-04T00:00:00+02:00,169561,3227
Brandenburg,12,2021-05-04T00:00:00+02:00,102965,3593
Bremen,04,2021-05-04T00:00:00+02:00,25512,454
Hamburg,02,2021-05-04T00:00:00+02:00,72575,1504
Hessen,06,2021-05-04T00:00:00+02:00,265989,6933
Mecklenburg-Vorpommern,13,2021-05-04T00:00:00+02:00,40687,1009
Niedersachsen,03,2021-05-04T00:00:00+02:00,240906,5344
Nordrhein-Westfalen,05,2021-05-04T00:00:00+02:00,748455,15689
Rheinland-Pfalz,07,2021-05-04T00:00:00+02:00,141933,3564
Saarland,10,2021-05-04T00:00:00+02:00,37776,962
Sachsen,14,2021-05-04T00:00:00+02:00,265870,9148
Sachsen-Anhalt,15,2021-05-04T00:00:00+02:00,91869,3109
Schleswig-Holstein,01,2021-05-04T00:00:00+02:00,59276,1515
Thüringen,16,2021-05-04T00:00:00+02:00,118180,3888
