Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-02T00:00:00+01:00,294255,7181
Bayern,09,2021-02-02T00:00:00+01:00,404215,10496
Berlin,11,2021-02-02T00:00:00+01:00,120397,2295
Brandenburg,12,2021-02-02T00:00:00+01:00,68694,2361
Bremen,04,2021-02-02T00:00:00+01:00,16033,273
Hamburg,02,2021-02-02T00:00:00+01:00,46554,1074
Hessen,06,2021-02-02T00:00:00+01:00,172367,4926
Mecklenburg-Vorpommern,13,2021-02-02T00:00:00+01:00,20022,474
Niedersachsen,03,2021-02-02T00:00:00+01:00,143160,3324
Nordrhein-Westfalen,05,2021-02-02T00:00:00+01:00,487938,10973
Rheinland-Pfalz,07,2021-02-02T00:00:00+01:00,93372,2573
Saarland,10,2021-02-02T00:00:00+01:00,25829,743
Sachsen,14,2021-02-02T00:00:00+01:00,180623,6367
Sachsen-Anhalt,15,2021-02-02T00:00:00+01:00,52462,1773
Schleswig-Holstein,01,2021-02-02T00:00:00+01:00,36343,917
Thüringen,16,2021-02-02T00:00:00+01:00,65821,2231
