Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-14T00:00:00+02:00,510380,10434
Bayern,09,2021-08-14T00:00:00+02:00,658788,15371
Berlin,11,2021-08-14T00:00:00+02:00,186394,3587
Brandenburg,12,2021-08-14T00:00:00+02:00,110045,3818
Bremen,04,2021-08-14T00:00:00+02:00,28267,494
Hamburg,02,2021-08-14T00:00:00+02:00,81385,1634
Hessen,06,2021-08-14T00:00:00+02:00,298101,7602
Mecklenburg-Vorpommern,13,2021-08-14T00:00:00+02:00,45055,1184
Niedersachsen,03,2021-08-14T00:00:00+02:00,268469,5826
Nordrhein-Westfalen,05,2021-08-14T00:00:00+02:00,842280,17320
Rheinland-Pfalz,07,2021-08-14T00:00:00+02:00,159539,3916
Saarland,10,2021-08-14T00:00:00+02:00,42766,1030
Sachsen,14,2021-08-14T00:00:00+02:00,287482,10148
Sachsen-Anhalt,15,2021-08-14T00:00:00+02:00,99916,3470
Schleswig-Holstein,01,2021-08-14T00:00:00+02:00,67878,1641
Thüringen,16,2021-08-14T00:00:00+02:00,129540,4389
