Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-09-04T00:00:00+02:00,42760,1865
Bayern,2020-09-04T00:00:00+02:00,58285,2641
Berlin,2020-09-04T00:00:00+02:00,11529,226
Brandenburg,2020-09-04T00:00:00+02:00,3900,169
Bremen,2020-09-04T00:00:00+02:00,2048,58
Hamburg,2020-09-04T00:00:00+02:00,6396,267
Hessen,2020-09-04T00:00:00+02:00,15830,535
Mecklenburg-Vorpommern,2020-09-04T00:00:00+02:00,1019,20
Niedersachsen,2020-09-04T00:00:00+02:00,17005,665
Nordrhein-Westfalen,2020-09-04T00:00:00+02:00,59677,1818
Rheinland-Pfalz,2020-09-04T00:00:00+02:00,9253,243
Saarland,2020-09-04T00:00:00+02:00,3170,174
Sachsen,2020-09-04T00:00:00+02:00,6065,225
Sachsen-Anhalt,2020-09-04T00:00:00+02:00,2263,66
Schleswig-Holstein,2020-09-04T00:00:00+02:00,4091,161
Thüringen,2020-09-04T00:00:00+02:00,3657,186
