Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-10T00:00:00+01:00,916331,12181
Bayern,09,2021-12-10T00:00:00+01:00,1228890,18425
Berlin,11,2021-12-10T00:00:00+01:00,295379,3904
Brandenburg,12,2021-12-10T00:00:00+01:00,205223,4304
Bremen,04,2021-12-10T00:00:00+01:00,41843,562
Hamburg,02,2021-12-10T00:00:00+01:00,120775,1912
Hessen,06,2021-12-10T00:00:00+01:00,439836,8293
Mecklenburg-Vorpommern,13,2021-12-10T00:00:00+01:00,82351,1371
Niedersachsen,03,2021-12-10T00:00:00+01:00,402098,6533
Nordrhein-Westfalen,05,2021-12-10T00:00:00+01:00,1256199,19438
Rheinland-Pfalz,07,2021-12-10T00:00:00+01:00,253792,4389
Saarland,10,2021-12-10T00:00:00+01:00,67084,1145
Sachsen,14,2021-12-10T00:00:00+01:00,575742,11474
Sachsen-Anhalt,15,2021-12-10T00:00:00+01:00,188277,3930
Schleswig-Holstein,01,2021-12-10T00:00:00+01:00,103432,1827
Thüringen,16,2021-12-10T00:00:00+01:00,246268,5308
