Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-19T00:00:00+01:00,339011,8510
Bayern,09,2021-03-19T00:00:00+01:00,467890,12937
Berlin,11,2021-03-19T00:00:00+01:00,137025,2966
Brandenburg,12,2021-03-19T00:00:00+01:00,82013,3220
Bremen,04,2021-03-19T00:00:00+01:00,19419,390
Hamburg,02,2021-03-19T00:00:00+01:00,56256,1342
Hessen,06,2021-03-19T00:00:00+01:00,203264,6119
Mecklenburg-Vorpommern,13,2021-03-19T00:00:00+01:00,27477,823
Niedersachsen,03,2021-03-19T00:00:00+01:00,181035,4690
Nordrhein-Westfalen,05,2021-03-19T00:00:00+01:00,571420,13838
Rheinland-Pfalz,07,2021-03-19T00:00:00+01:00,108681,3243
Saarland,10,2021-03-19T00:00:00+01:00,30513,916
Sachsen,14,2021-03-19T00:00:00+01:00,206927,8186
Sachsen-Anhalt,15,2021-03-19T00:00:00+01:00,66712,2619
Schleswig-Holstein,01,2021-03-19T00:00:00+01:00,46386,1398
Thüringen,16,2021-03-19T00:00:00+01:00,85721,3161
