Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-25T00:00:00+02:00,614089,10891
Bayern,09,2021-10-25T00:00:00+02:00,788104,15957
Berlin,11,2021-10-25T00:00:00+02:00,218121,3677
Brandenburg,12,2021-10-25T00:00:00+02:00,121716,3897
Bremen,04,2021-10-25T00:00:00+02:00,34859,527
Hamburg,02,2021-10-25T00:00:00+02:00,96556,1793
Hessen,06,2021-10-25T00:00:00+02:00,347779,7824
Mecklenburg-Vorpommern,13,2021-10-25T00:00:00+02:00,51976,1224
Niedersachsen,03,2021-10-25T00:00:00+02:00,314447,6061
Nordrhein-Westfalen,05,2021-10-25T00:00:00+02:00,995013,18114
Rheinland-Pfalz,07,2021-10-25T00:00:00+02:00,189303,4061
Saarland,10,2021-10-25T00:00:00+02:00,49226,1063
Sachsen,14,2021-10-25T00:00:00+02:00,316139,10284
Sachsen-Anhalt,15,2021-10-25T00:00:00+02:00,109305,3570
Schleswig-Holstein,01,2021-10-25T00:00:00+02:00,79941,1712
Thüringen,16,2021-10-25T00:00:00+02:00,146156,4462
