Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-10T00:00:00+02:00,501585,10317
Bayern,09,2021-07-10T00:00:00+02:00,648725,15294
Berlin,11,2021-07-10T00:00:00+02:00,180543,3564
Brandenburg,12,2021-07-10T00:00:00+02:00,108790,3812
Bremen,04,2021-07-10T00:00:00+02:00,27533,488
Hamburg,02,2021-07-10T00:00:00+02:00,77608,1599
Hessen,06,2021-07-10T00:00:00+02:00,291670,7555
Mecklenburg-Vorpommern,13,2021-07-10T00:00:00+02:00,44180,1161
Niedersachsen,03,2021-07-10T00:00:00+02:00,261584,5798
Nordrhein-Westfalen,05,2021-07-10T00:00:00+02:00,817842,17203
Rheinland-Pfalz,07,2021-07-10T00:00:00+02:00,155574,3894
Saarland,10,2021-07-10T00:00:00+02:00,41611,1028
Sachsen,14,2021-07-10T00:00:00+02:00,286006,10103
Sachsen-Anhalt,15,2021-07-10T00:00:00+02:00,99279,3430
Schleswig-Holstein,01,2021-07-10T00:00:00+02:00,64052,1626
Thüringen,16,2021-07-10T00:00:00+02:00,128838,4353
