Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-15T00:00:00+01:00,944118,12400
Bayern,09,2021-12-15T00:00:00+01:00,1256744,18771
Berlin,11,2021-12-15T00:00:00+01:00,302114,3932
Brandenburg,12,2021-12-15T00:00:00+01:00,214664,4386
Bremen,04,2021-12-15T00:00:00+01:00,42862,572
Hamburg,02,2021-12-15T00:00:00+01:00,124153,1929
Hessen,06,2021-12-15T00:00:00+01:00,449501,8363
Mecklenburg-Vorpommern,13,2021-12-15T00:00:00+01:00,87536,1400
Niedersachsen,03,2021-12-15T00:00:00+01:00,411395,6616
Nordrhein-Westfalen,05,2021-12-15T00:00:00+01:00,1288239,19638
Rheinland-Pfalz,07,2021-12-15T00:00:00+01:00,260727,4434
Saarland,10,2021-12-15T00:00:00+01:00,69023,1173
Sachsen,14,2021-12-15T00:00:00+01:00,599022,11797
Sachsen-Anhalt,15,2021-12-15T00:00:00+01:00,198615,3997
Schleswig-Holstein,01,2021-12-15T00:00:00+01:00,106444,1844
Thüringen,16,2021-12-15T00:00:00+01:00,258573,5428
