Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-11T00:00:00+02:00,5078333,19718
Bayern,09,2023-05-11T00:00:00+02:00,6764139,29615
Berlin,11,2023-05-11T00:00:00+02:00,1440302,5786
Brandenburg,12,2023-05-11T00:00:00+02:00,1120113,6654
Bremen,04,2023-05-11T00:00:00+02:00,305072,1011
Hamburg,02,2023-05-11T00:00:00+02:00,810760,3731
Hessen,06,2023-05-11T00:00:00+02:00,2939900,12791
Mecklenburg-Vorpommern,13,2023-05-11T00:00:00+02:00,716746,2838
Niedersachsen,03,2023-05-11T00:00:00+02:00,3879023,14311
Nordrhein-Westfalen,05,2023-05-11T00:00:00+02:00,8085843,32386
Rheinland-Pfalz,07,2023-05-11T00:00:00+02:00,1777356,7192
Saarland,10,2023-05-11T00:00:00+02:00,495503,2197
Sachsen,14,2023-05-11T00:00:00+02:00,1966098,16997
Sachsen-Anhalt,15,2023-05-11T00:00:00+02:00,966755,6386
Schleswig-Holstein,01,2023-05-11T00:00:00+02:00,1181406,3600
Thüringen,16,2023-05-11T00:00:00+02:00,888310,8415
