Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-20T00:00:00+02:00,3634699,16023
Bayern,09,2022-05-20T00:00:00+02:00,4845441,23943
Berlin,11,2022-05-20T00:00:00+02:00,1037139,4574
Brandenburg,12,2022-05-20T00:00:00+02:00,785100,5643
Bremen,04,2022-05-20T00:00:00+02:00,197528,772
Hamburg,02,2022-05-20T00:00:00+02:00,574420,2637
Hessen,06,2022-05-20T00:00:00+02:00,1829345,10067
Mecklenburg-Vorpommern,13,2022-05-20T00:00:00+02:00,482814,2214
Niedersachsen,03,2022-05-20T00:00:00+02:00,2322752,9206
Nordrhein-Westfalen,05,2022-05-20T00:00:00+02:00,5202683,25244
Rheinland-Pfalz,07,2022-05-20T00:00:00+02:00,1135573,5634
Saarland,10,2022-05-20T00:00:00+02:00,312447,1671
Sachsen,14,2022-05-20T00:00:00+02:00,1500881,15480
Sachsen-Anhalt,15,2022-05-20T00:00:00+02:00,712623,5331
Schleswig-Holstein,01,2022-05-20T00:00:00+02:00,718266,2513
Thüringen,16,2022-05-20T00:00:00+02:00,706374,7252
