Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-17T00:00:00+02:00,597281,10826
Bayern,09,2021-10-17T00:00:00+02:00,762029,15862
Berlin,11,2021-10-17T00:00:00+02:00,213599,3664
Brandenburg,12,2021-10-17T00:00:00+02:00,119437,3870
Bremen,04,2021-10-17T00:00:00+02:00,34346,522
Hamburg,02,2021-10-17T00:00:00+02:00,94392,1763
Hessen,06,2021-10-17T00:00:00+02:00,342420,7801
Mecklenburg-Vorpommern,13,2021-10-17T00:00:00+02:00,50906,1212
Niedersachsen,03,2021-10-17T00:00:00+02:00,309326,6028
Nordrhein-Westfalen,05,2021-10-17T00:00:00+02:00,981521,18019
Rheinland-Pfalz,07,2021-10-17T00:00:00+02:00,186081,4041
Saarland,10,2021-10-17T00:00:00+02:00,48665,1060
Sachsen,14,2021-10-17T00:00:00+02:00,307372,10251
Sachsen-Anhalt,15,2021-10-17T00:00:00+02:00,107049,3560
Schleswig-Holstein,01,2021-10-17T00:00:00+02:00,78192,1703
Thüringen,16,2021-10-17T00:00:00+02:00,141173,4436
