Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-26T00:00:00+02:00,566684,10645
Bayern,09,2021-09-26T00:00:00+02:00,721690,15602
Berlin,11,2021-09-26T00:00:00+02:00,204238,3624
Brandenburg,12,2021-09-26T00:00:00+02:00,115582,3843
Bremen,04,2021-09-26T00:00:00+02:00,32356,507
Hamburg,02,2021-09-26T00:00:00+02:00,90730,1719
Hessen,06,2021-09-26T00:00:00+02:00,330577,7720
Mecklenburg-Vorpommern,13,2021-09-26T00:00:00+02:00,48364,1199
Niedersachsen,03,2021-09-26T00:00:00+02:00,297999,5938
Nordrhein-Westfalen,05,2021-09-26T00:00:00+02:00,952603,17744
Rheinland-Pfalz,07,2021-09-26T00:00:00+02:00,179023,3977
Saarland,10,2021-09-26T00:00:00+02:00,47160,1048
Sachsen,14,2021-09-26T00:00:00+02:00,295715,10205
Sachsen-Anhalt,15,2021-09-26T00:00:00+02:00,103452,3533
Schleswig-Holstein,01,2021-09-26T00:00:00+02:00,75704,1683
Thüringen,16,2021-09-26T00:00:00+02:00,134501,4406
