Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-15T00:00:00+02:00,593546,10806
Bayern,09,2021-10-15T00:00:00+02:00,757233,15844
Berlin,11,2021-10-15T00:00:00+02:00,212894,3663
Brandenburg,12,2021-10-15T00:00:00+02:00,118983,3870
Bremen,04,2021-10-15T00:00:00+02:00,34202,521
Hamburg,02,2021-10-15T00:00:00+02:00,94000,1761
Hessen,06,2021-10-15T00:00:00+02:00,341238,7794
Mecklenburg-Vorpommern,13,2021-10-15T00:00:00+02:00,50669,1211
Niedersachsen,03,2021-10-15T00:00:00+02:00,308070,6019
Nordrhein-Westfalen,05,2021-10-15T00:00:00+02:00,978762,18006
Rheinland-Pfalz,07,2021-10-15T00:00:00+02:00,185521,4036
Saarland,10,2021-10-15T00:00:00+02:00,48491,1059
Sachsen,14,2021-10-15T00:00:00+02:00,305704,10243
Sachsen-Anhalt,15,2021-10-15T00:00:00+02:00,106650,3557
Schleswig-Holstein,01,2021-10-15T00:00:00+02:00,77960,1701
Thüringen,16,2021-10-15T00:00:00+02:00,140235,4435
