Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-24T00:00:00+02:00,487510,9846
Bayern,09,2021-05-24T00:00:00+02:00,634389,14785
Berlin,11,2021-05-24T00:00:00+02:00,177229,3439
Brandenburg,12,2021-05-24T00:00:00+02:00,107799,3699
Bremen,04,2021-05-24T00:00:00+02:00,26868,471
Hamburg,02,2021-05-24T00:00:00+02:00,75749,1545
Hessen,06,2021-05-24T00:00:00+02:00,283870,7212
Mecklenburg-Vorpommern,13,2021-05-24T00:00:00+02:00,43600,1109
Niedersachsen,03,2021-05-24T00:00:00+02:00,256162,5559
Nordrhein-Westfalen,05,2021-05-24T00:00:00+02:00,798113,16493
Rheinland-Pfalz,07,2021-05-24T00:00:00+02:00,151333,3696
Saarland,10,2021-05-24T00:00:00+02:00,40413,997
Sachsen,14,2021-05-24T00:00:00+02:00,281865,9564
Sachsen-Anhalt,15,2021-05-24T00:00:00+02:00,97723,3282
Schleswig-Holstein,01,2021-05-24T00:00:00+02:00,62542,1578
Thüringen,16,2021-05-24T00:00:00+02:00,126475,4148
