Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-04-04T00:00:00+02:00,91158,321
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-04-04T00:00:00+02:00,23985,143
Biberach,Baden-Württemberg,08426000,2023-04-04T00:00:00+02:00,99525,346
Bodenseekreis,Baden-Württemberg,08435000,2023-04-04T00:00:00+02:00,92612,398
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-04-04T00:00:00+02:00,117095,410
Böblingen,Baden-Württemberg,08115000,2023-04-04T00:00:00+02:00,184874,544
Calw,Baden-Württemberg,08235000,2023-04-04T00:00:00+02:00,71030,367
Emmendingen,Baden-Württemberg,08316000,2023-04-04T00:00:00+02:00,81411,305
Enzkreis,Baden-Württemberg,08236000,2023-04-04T00:00:00+02:00,95570,362
Esslingen,Baden-Württemberg,08116000,2023-04-04T00:00:00+02:00,243766,1063
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-04-04T00:00:00+02:00,106406,324
Freudenstadt,Baden-Württemberg,08237000,2023-04-04T00:00:00+02:00,56256,272
Göppingen,Baden-Württemberg,08117000,2023-04-04T00:00:00+02:00,113383,428
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-04-04T00:00:00+02:00,62533,187
Heidenheim,Baden-Württemberg,08135000,2023-04-04T00:00:00+02:00,63801,388
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-04-04T00:00:00+02:00,59701,308
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-04-04T00:00:00+02:00,168987,540
Hohenlohekreis,Baden-Württemberg,08126000,2023-04-04T00:00:00+02:00,55126,199
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-04-04T00:00:00+02:00,130932,424
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-04-04T00:00:00+02:00,211283,782
Konstanz,Baden-Württemberg,08335000,2023-04-04T00:00:00+02:00,125058,454
Ludwigsburg,Baden-Württemberg,08118000,2023-04-04T00:00:00+02:00,234386,770
Lörrach,Baden-Württemberg,08336000,2023-04-04T00:00:00+02:00,94763,483
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-04-04T00:00:00+02:00,61984,262
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-04-04T00:00:00+02:00,136311,552
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-04-04T00:00:00+02:00,71817,240
Ortenaukreis,Baden-Württemberg,08317000,2023-04-04T00:00:00+02:00,212843,984
Ostalbkreis,Baden-Württemberg,08136000,2023-04-04T00:00:00+02:00,151870,643
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-04-04T00:00:00+02:00,59561,352
Rastatt,Baden-Württemberg,08216000,2023-04-04T00:00:00+02:00,114795,460
Ravensburg,Baden-Württemberg,08436000,2023-04-04T00:00:00+02:00,130941,244
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-04-04T00:00:00+02:00,197763,740
Reutlingen,Baden-Württemberg,08415000,2023-04-04T00:00:00+02:00,132237,578
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-04-04T00:00:00+02:00,250139,956
Rottweil,Baden-Württemberg,08325000,2023-04-04T00:00:00+02:00,67994,314
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-04-04T00:00:00+02:00,97066,446
Schwäbisch Hall,Baden-Württemberg,08127000,2023-04-04T00:00:00+02:00,86355,378
