Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-27T00:00:00+01:00,807459,11677
Bayern,09,2021-11-27T00:00:00+01:00,1102641,17376
Berlin,11,2021-11-27T00:00:00+01:00,270426,3818
Brandenburg,12,2021-11-27T00:00:00+01:00,171184,4088
Bremen,04,2021-11-27T00:00:00+01:00,39176,547
Hamburg,02,2021-11-27T00:00:00+01:00,112306,1885
Hessen,06,2021-11-27T00:00:00+01:00,407506,8118
Mecklenburg-Vorpommern,13,2021-11-27T00:00:00+01:00,68652,1320
Niedersachsen,03,2021-11-27T00:00:00+01:00,370281,6324
Nordrhein-Westfalen,05,2021-11-27T00:00:00+01:00,1155326,18884
Rheinland-Pfalz,07,2021-11-27T00:00:00+01:00,228220,4257
Saarland,10,2021-11-27T00:00:00+01:00,59871,1111
Sachsen,14,2021-11-27T00:00:00+01:00,474473,10883
Sachsen-Anhalt,15,2021-11-27T00:00:00+01:00,150727,3777
Schleswig-Holstein,01,2021-11-27T00:00:00+01:00,95103,1787
Thüringen,16,2021-11-27T00:00:00+01:00,203944,4927
