Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-26T00:00:00+01:00,796846,11622
Bayern,09,2021-11-26T00:00:00+01:00,1090216,17304
Berlin,11,2021-11-26T00:00:00+01:00,267867,3814
Brandenburg,12,2021-11-26T00:00:00+01:00,168187,4077
Bremen,04,2021-11-26T00:00:00+01:00,38909,546
Hamburg,02,2021-11-26T00:00:00+01:00,111477,1885
Hessen,06,2021-11-26T00:00:00+01:00,404451,8102
Mecklenburg-Vorpommern,13,2021-11-26T00:00:00+01:00,67467,1315
Niedersachsen,03,2021-11-26T00:00:00+01:00,366887,6304
Nordrhein-Westfalen,05,2021-11-26T00:00:00+01:00,1146385,18853
Rheinland-Pfalz,07,2021-11-26T00:00:00+01:00,225676,4251
Saarland,10,2021-11-26T00:00:00+01:00,59246,1106
Sachsen,14,2021-11-26T00:00:00+01:00,463881,10835
Sachsen-Anhalt,15,2021-11-26T00:00:00+01:00,147710,3762
Schleswig-Holstein,01,2021-11-26T00:00:00+01:00,94393,1783
Thüringen,16,2021-11-26T00:00:00+01:00,200572,4917
