Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-10-20T00:00:00+02:00,4741300,17538
Bayern,09,2022-10-20T00:00:00+02:00,6377102,26214
Berlin,11,2022-10-20T00:00:00+02:00,1310686,4877
Brandenburg,12,2022-10-20T00:00:00+02:00,1007579,5988
Bremen,04,2022-10-20T00:00:00+02:00,272312,853
Hamburg,02,2022-10-20T00:00:00+02:00,748205,3105
Hessen,06,2022-10-20T00:00:00+02:00,2675123,11249
Mecklenburg-Vorpommern,13,2022-10-20T00:00:00+02:00,638367,2505
Niedersachsen,03,2022-10-20T00:00:00+02:00,3396294,11064
Nordrhein-Westfalen,05,2022-10-20T00:00:00+02:00,7139019,27867
Rheinland-Pfalz,07,2022-10-20T00:00:00+02:00,1616333,6294
Saarland,10,2022-10-20T00:00:00+02:00,450479,1893
Sachsen,14,2022-10-20T00:00:00+02:00,1841538,16133
Sachsen-Anhalt,15,2022-10-20T00:00:00+02:00,887534,5801
Schleswig-Holstein,01,2022-10-20T00:00:00+02:00,1066041,2977
Thüringen,16,2022-10-20T00:00:00+02:00,837857,7742
