Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-09-22T00:00:00+02:00,81542,273
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-09-22T00:00:00+02:00,20729,110
Biberach,Baden-Württemberg,08426000,2022-09-22T00:00:00+02:00,90161,307
Bodenseekreis,Baden-Württemberg,08435000,2022-09-22T00:00:00+02:00,83525,353
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-09-22T00:00:00+02:00,101331,355
Böblingen,Baden-Württemberg,08115000,2022-09-22T00:00:00+02:00,160998,506
Calw,Baden-Württemberg,08235000,2022-09-22T00:00:00+02:00,62860,320
Emmendingen,Baden-Württemberg,08316000,2022-09-22T00:00:00+02:00,68756,258
Enzkreis,Baden-Württemberg,08236000,2022-09-22T00:00:00+02:00,82312,346
Esslingen,Baden-Württemberg,08116000,2022-09-22T00:00:00+02:00,212999,896
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-09-22T00:00:00+02:00,92460,279
Freudenstadt,Baden-Württemberg,08237000,2022-09-22T00:00:00+02:00,49704,245
Göppingen,Baden-Württemberg,08117000,2022-09-22T00:00:00+02:00,99826,403
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-09-22T00:00:00+02:00,53802,149
Heidenheim,Baden-Württemberg,08135000,2022-09-22T00:00:00+02:00,56284,326
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-09-22T00:00:00+02:00,54071,271
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-09-22T00:00:00+02:00,147718,355
Hohenlohekreis,Baden-Württemberg,08126000,2022-09-22T00:00:00+02:00,48912,192
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-09-22T00:00:00+02:00,114481,382
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-09-22T00:00:00+02:00,181551,725
Konstanz,Baden-Württemberg,08335000,2022-09-22T00:00:00+02:00,110251,433
Ludwigsburg,Baden-Württemberg,08118000,2022-09-22T00:00:00+02:00,205670,738
Lörrach,Baden-Württemberg,08336000,2022-09-22T00:00:00+02:00,83493,437
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-09-22T00:00:00+02:00,54351,213
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-09-22T00:00:00+02:00,121603,515
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-09-22T00:00:00+02:00,62329,223
Ortenaukreis,Baden-Württemberg,08317000,2022-09-22T00:00:00+02:00,185882,865
Ostalbkreis,Baden-Württemberg,08136000,2022-09-22T00:00:00+02:00,135430,607
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-09-22T00:00:00+02:00,52898,335
Rastatt,Baden-Württemberg,08216000,2022-09-22T00:00:00+02:00,98064,389
Ravensburg,Baden-Württemberg,08436000,2022-09-22T00:00:00+02:00,118486,226
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-09-22T00:00:00+02:00,174256,642
Reutlingen,Baden-Württemberg,08415000,2022-09-22T00:00:00+02:00,116815,488
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-09-22T00:00:00+02:00,211463,766
Rottweil,Baden-Württemberg,08325000,2022-09-22T00:00:00+02:00,60500,282
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-09-22T00:00:00+02:00,87415,391
Schwäbisch Hall,Baden-Württemberg,08127000,2022-09-22T00:00:00+02:00,78024,358
Sigmaringen,Baden-Württemberg,08437000,2022-09-22T00:00:00+02:00,59951,178
Stuttgart,Baden-Württemberg,08111000,2022-09-22T00:00:00+02:00,228036,717
Tuttlingen,Baden-Württemberg,08327000,2022-09-22T00:00:00+02:00,59842,274
Tübingen,Baden-Württemberg,08416000,2022-09-22T00:00:00+02:00,90506,268
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-09-22T00:00:00+02:00,52817,140
Waldshut,Baden-Württemberg,08337000,2022-09-22T00:00:00+02:00,63913,337
Zollernalbkreis,Baden-Württemberg,08417000,2022-09-22T00:00:00+02:00,79679,361
Aichach-Friedberg,Bayern,09771000,2022-09-22T00:00:00+02:00,60022,170
Altötting,Bayern,09171000,2022-09-22T00:00:00+02:00,54157,360
Amberg,Bayern,09361000,2022-09-22T00:00:00+02:00,17175,70
Amberg-Sulzbach,Bayern,09371000,2022-09-22T00:00:00+02:00,43513,235
Ansbach (Stadt),Bayern,09561000,2022-09-22T00:00:00+02:00,18807,64
Ansbach (Landkreis),Bayern,09571000,2022-09-22T00:00:00+02:00,85149,268
Aschaffenburg (Stadt),Bayern,09661000,2022-09-22T00:00:00+02:00,30328,180
Aschaffenburg (Landkreis),Bayern,09671000,2022-09-22T00:00:00+02:00,74650,326
Augsburg (Stadt),Bayern,09761000,2022-09-22T00:00:00+02:00,128429,691
Augsburg (Landkreis),Bayern,09772000,2022-09-22T00:00:00+02:00,110757,437
Bad Kissingen,Bayern,09672000,2022-09-22T00:00:00+02:00,48339,218
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-09-22T00:00:00+02:00,55966,189
Bamberg (Stadt),Bayern,09461000,2022-09-22T00:00:00+02:00,29961,163
Bamberg (Landkreis),Bayern,09471000,2022-09-22T00:00:00+02:00,71812,271
Bayreuth (Stadt),Bayern,09462000,2022-09-22T00:00:00+02:00,33603,183
Bayreuth (Landkreis),Bayern,09472000,2022-09-22T00:00:00+02:00,47680,240
Berchtesgadener Land,Bayern,09172000,2022-09-22T00:00:00+02:00,49311,196
Cham,Bayern,09372000,2022-09-22T00:00:00+02:00,60808,293
Coburg (Stadt),Bayern,09463000,2022-09-22T00:00:00+02:00,17992,121
Coburg (Landkreis),Bayern,09473000,2022-09-22T00:00:00+02:00,38112,211
Dachau,Bayern,09174000,2022-09-22T00:00:00+02:00,75397,246
Deggendorf,Bayern,09271000,2022-09-22T00:00:00+02:00,54584,301
Dillingen a.d. Donau,Bayern,09773000,2022-09-22T00:00:00+02:00,46788,230
Dingolfing-Landau,Bayern,09279000,2022-09-22T00:00:00+02:00,47153,260
Donau-Ries,Bayern,09779000,2022-09-22T00:00:00+02:00,64647,267
Ebersberg,Bayern,09175000,2022-09-22T00:00:00+02:00,66388,296
Eichstätt,Bayern,09176000,2022-09-22T00:00:00+02:00,62251,144
Erding,Bayern,09177000,2022-09-22T00:00:00+02:00,69620,205
Erlangen,Bayern,09562000,2022-09-22T00:00:00+02:00,41583,147
Erlangen-Höchstadt,Bayern,09572000,2022-09-22T00:00:00+02:00,63973,190
Forchheim,Bayern,09474000,2022-09-22T00:00:00+02:00,54508,217
Freising,Bayern,09178000,2022-09-22T00:00:00+02:00,81448,236
Freyung-Grafenau,Bayern,09272000,2022-09-22T00:00:00+02:00,39092,234
Fürstenfeldbruck,Bayern,09179000,2022-09-22T00:00:00+02:00,93878,242
Fürth (Stadt),Bayern,09563000,2022-09-22T00:00:00+02:00,57911,316
Fürth (Landkreis),Bayern,09573000,2022-09-22T00:00:00+02:00,53342,295
Garmisch-Partenkirchen,Bayern,09180000,2022-09-22T00:00:00+02:00,35871,158
Günzburg,Bayern,09774000,2022-09-22T00:00:00+02:00,57221,216
Haßberge,Bayern,09674000,2022-09-22T00:00:00+02:00,41455,158
Hof (Stadt),Bayern,09464000,2022-09-22T00:00:00+02:00,21079,176
