Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-21T00:00:00+02:00,503115,10354
Bayern,09,2021-07-21T00:00:00+02:00,650901,15309
Berlin,11,2021-07-21T00:00:00+02:00,181593,3576
Brandenburg,12,2021-07-21T00:00:00+02:00,108971,3815
Bremen,04,2021-07-21T00:00:00+02:00,27662,492
Hamburg,02,2021-07-21T00:00:00+02:00,78047,1606
Hessen,06,2021-07-21T00:00:00+02:00,292951,7569
Mecklenburg-Vorpommern,13,2021-07-21T00:00:00+02:00,44253,1165
Niedersachsen,03,2021-07-21T00:00:00+02:00,262887,5805
Nordrhein-Westfalen,05,2021-07-21T00:00:00+02:00,821135,17254
Rheinland-Pfalz,07,2021-07-21T00:00:00+02:00,156305,3895
Saarland,10,2021-07-21T00:00:00+02:00,41759,1029
Sachsen,14,2021-07-21T00:00:00+02:00,286233,10121
Sachsen-Anhalt,15,2021-07-21T00:00:00+02:00,99368,3436
Schleswig-Holstein,01,2021-07-21T00:00:00+02:00,64436,1628
Thüringen,16,2021-07-21T00:00:00+02:00,128997,4362
