Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-26T00:00:00+02:00,5079297,19759
Bayern,09,2023-05-26T00:00:00+02:00,6765585,29722
Berlin,11,2023-05-26T00:00:00+02:00,1440926,5823
Brandenburg,12,2023-05-26T00:00:00+02:00,1120599,6672
Bremen,04,2023-05-26T00:00:00+02:00,305125,1012
Hamburg,02,2023-05-26T00:00:00+02:00,811121,3761
Hessen,06,2023-05-26T00:00:00+02:00,2940629,12853
Mecklenburg-Vorpommern,13,2023-05-26T00:00:00+02:00,717143,2846
Niedersachsen,03,2023-05-26T00:00:00+02:00,3880314,14404
Nordrhein-Westfalen,05,2023-05-26T00:00:00+02:00,8087719,32485
Rheinland-Pfalz,07,2023-05-26T00:00:00+02:00,1777576,7200
Saarland,10,2023-05-26T00:00:00+02:00,495589,2204
Sachsen,14,2023-05-26T00:00:00+02:00,1966444,17022
Sachsen-Anhalt,15,2023-05-26T00:00:00+02:00,967161,6399
Schleswig-Holstein,01,2023-05-26T00:00:00+02:00,1182008,3613
Thüringen,16,2023-05-26T00:00:00+02:00,888575,8434
