Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-26T00:00:00+01:00,4999744,18891
Bayern,09,2023-01-26T00:00:00+01:00,6651780,28012
Berlin,11,2023-01-26T00:00:00+01:00,1415942,5409
Brandenburg,12,2023-01-26T00:00:00+01:00,1102459,6417
Bremen,04,2023-01-26T00:00:00+01:00,300846,951
Hamburg,02,2023-01-26T00:00:00+01:00,801859,3504
Hessen,06,2023-01-26T00:00:00+01:00,2879470,12117
Mecklenburg-Vorpommern,13,2023-01-26T00:00:00+01:00,705445,2731
Niedersachsen,03,2023-01-26T00:00:00+01:00,3806413,12994
Nordrhein-Westfalen,05,2023-01-26T00:00:00+01:00,7890752,30690
Rheinland-Pfalz,07,2023-01-26T00:00:00+01:00,1738615,6796
Saarland,10,2023-01-26T00:00:00+01:00,483593,2064
Sachsen,14,2023-01-26T00:00:00+01:00,1942340,16713
Sachsen-Anhalt,15,2023-01-26T00:00:00+01:00,952519,6216
Schleswig-Holstein,01,2023-01-26T00:00:00+01:00,1165613,3427
Thüringen,16,2023-01-26T00:00:00+01:00,877610,8207
