Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-19T03:30:00+02:00,1990,97,1873
Bielefeld,2020-06-19T03:30:00+02:00,424,5,401
Bochum,2020-06-19T03:30:00+02:00,592,19,523
Bonn,2020-06-19T03:30:00+02:00,753,8,740
Borken (Kreis),2020-06-19T03:30:00+02:00,1111,38,1065
Bottrop,2020-06-19T03:30:00+02:00,210,7,202
Coesfeld (Kreis),2020-06-19T03:30:00+02:00,870,24,842
Dortmund,2020-06-19T03:30:00+02:00,855,9,747
Duisburg,2020-06-19T03:30:00+02:00,1380,57,1126
Düren (Kreis),2020-06-19T03:30:00+02:00,605,39,558
Düsseldorf,2020-06-19T03:30:00+02:00,1613,36,1410
Ennepe-Ruhr-Kreis,2020-06-19T03:30:00+02:00,461,14,423
Essen,2020-06-19T03:30:00+02:00,914,41,817
Euskirchen (Kreis),2020-06-19T03:30:00+02:00,473,22,439
Gelsenkirchen,2020-06-19T03:30:00+02:00,457,14,391
Gütersloh (Kreis)**,2020-06-19T03:30:00+02:00,1085,20,671
Hagen,2020-06-19T03:30:00+02:00,352,13,317
Hamm,2020-06-19T03:30:00+02:00,500,36,437
Heinsberg (Kreis),2020-06-19T03:30:00+02:00,1917,79,1792
Herford (Kreis),2020-06-19T03:30:00+02:00,346,7,324
Herne,2020-06-19T03:30:00+02:00,212,2,193
Hochsauerlandkreis,2020-06-19T03:30:00+02:00,616,17,591
Höxter (Kreis),2020-06-19T03:30:00+02:00,366,18,340
Kleve (Kreis),2020-06-19T03:30:00+02:00,785,37,686
Köln,2020-06-19T03:30:00+02:00,2558,102,2389
Krefeld,2020-06-19T03:30:00+02:00,645,22,614
Leverkusen,2020-06-19T03:30:00+02:00,248,5,236
Lippe (Kreis),2020-06-19T03:30:00+02:00,755,29,715
Märkischer Kreis,2020-06-19T03:30:00+02:00,607,31,567
Mettmann (Kreis),2020-06-19T03:30:00+02:00,976,79,884
Minden-Lübbecke (Kreis),2020-06-19T03:30:00+02:00,489,12,486
Mönchengladbach,2020-06-19T03:30:00+02:00,656,41,581
Mülheim / Ruhr,2020-06-19T03:30:00+02:00,225,12,204
Münster,2020-06-19T03:30:00+02:00,731,13,706
Oberbergischer Kreis,2020-06-19T03:30:00+02:00,490,18,472
Oberhausen,2020-06-19T03:30:00+02:00,270,10,253
Olpe (Kreis),2020-06-19T03:30:00+02:00,648,56,580
Paderborn (Kreis),2020-06-19T03:30:00+02:00,675,34,614
Recklinghausen (Kreis),2020-06-19T03:30:00+02:00,1316,40,1240
Remscheid,2020-06-19T03:30:00+02:00,241,18,221
Rhein-Erft-Kreis,2020-06-19T03:30:00+02:00,1108,76,1018
Rheinisch-Bergischer Kreis,2020-06-19T03:30:00+02:00,471,21,446
Rhein-Kreis Neuss,2020-06-19T03:30:00+02:00,726,20,694
Rhein-Sieg-Kreis,2020-06-19T03:30:00+02:00,1458,50,1391
Siegen-Wittgenstein (Kreis),2020-06-19T03:30:00+02:00,314,8,306
Soest (Kreis),2020-06-19T03:30:00+02:00,374,8,355
Solingen,2020-06-19T03:30:00+02:00,286,8,243
Steinfurt (Kreis),2020-06-19T03:30:00+02:00,1339,82,1242
Unna (Kreis),2020-06-19T03:30:00+02:00,721,38,588
Viersen (Kreis),2020-06-19T03:30:00+02:00,721,36,671
Warendorf (Kreis),2020-06-19T03:30:00+02:00,589,20,476
Wesel (Kreis),2020-06-19T03:30:00+02:00,664,27,577
Wuppertal,2020-06-19T03:30:00+02:00,965,85,848
