Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-04T03:30:00+02:00,1972,94,1858
Bielefeld,2020-06-04T03:30:00+02:00,413,4,396
Bochum,2020-06-04T03:30:00+02:00,537,18,468
Bonn,2020-06-04T03:30:00+02:00,735,8,696
Borken (Kreis),2020-06-04T03:30:00+02:00,1099,38,939
Bottrop,2020-06-04T03:30:00+02:00,203,7,186
Coesfeld (Kreis),2020-06-04T03:30:00+02:00,861,24,810
Dortmund,2020-06-04T03:30:00+02:00,751,6,720
Duisburg,2020-06-04T03:30:00+02:00,1180,55,982
Düren (Kreis),2020-06-04T03:30:00+02:00,599,38,543
Düsseldorf,2020-06-04T03:30:00+02:00,1456,31,1252
Ennepe-Ruhr-Kreis,2020-06-04T03:30:00+02:00,441,14,396
Essen,2020-06-04T03:30:00+02:00,868,41,751
Euskirchen (Kreis),2020-06-04T03:30:00+02:00,467,21,404
Gelsenkirchen,2020-06-04T03:30:00+02:00,415,14,351
Gütersloh (Kreis),2020-06-04T03:30:00+02:00,676,19,614
Hagen,2020-06-04T03:30:00+02:00,330,13,312
Hamm,2020-06-04T03:30:00+02:00,472,36,425
Heinsberg (Kreis),2020-06-04T03:30:00+02:00,1890,70,1747
Herford (Kreis),2020-06-04T03:30:00+02:00,331,7,323
Herne,2020-06-04T03:30:00+02:00,197,2,182
Hochsauerlandkreis,2020-06-04T03:30:00+02:00,609,17,586
Höxter (Kreis),2020-06-04T03:30:00+02:00,357,17,316
Kleve (Kreis),2020-06-04T03:30:00+02:00,725,35,604
Köln,2020-06-04T03:30:00+02:00,2495,99,2341
Krefeld,2020-06-04T03:30:00+02:00,635,22,589
Leverkusen,2020-06-04T03:30:00+02:00,241,5,219
Lippe (Kreis),2020-06-04T03:30:00+02:00,743,29,706
Märkischer Kreis,2020-06-04T03:30:00+02:00,601,30,542
Mettmann (Kreis),2020-06-04T03:30:00+02:00,961,79,840
Minden-Lübbecke (Kreis),2020-06-04T03:30:00+02:00,487,10,452
Mönchengladbach,2020-06-04T03:30:00+02:00,621,40,513
Mülheim / Ruhr,2020-06-04T03:30:00+02:00,216,10,180
Münster,2020-06-04T03:30:00+02:00,718,13,681
Oberbergischer Kreis,2020-06-04T03:30:00+02:00,489,18,460
Oberhausen,2020-06-04T03:30:00+02:00,262,10,245
Olpe (Kreis),2020-06-04T03:30:00+02:00,636,55,567
Paderborn (Kreis),2020-06-04T03:30:00+02:00,653,33,556
Recklinghausen (Kreis),2020-06-04T03:30:00+02:00,1288,39,1202
Remscheid,2020-06-04T03:30:00+02:00,239,17,217
Rhein-Erft-Kreis,2020-06-04T03:30:00+02:00,1096,76,996
Rheinisch-Bergischer Kreis,2020-06-04T03:30:00+02:00,469,20,421
Rhein-Kreis Neuss,2020-06-04T03:30:00+02:00,700,20,667
Rhein-Sieg-Kreis,2020-06-04T03:30:00+02:00,1432,48,1175
Siegen-Wittgenstein (Kreis),2020-06-04T03:30:00+02:00,314,8,295
Soest (Kreis),2020-06-04T03:30:00+02:00,364,8,351
Solingen,2020-06-04T03:30:00+02:00,254,8,245
Steinfurt (Kreis),2020-06-04T03:30:00+02:00,1334,81,1227
Unna (Kreis),2020-06-04T03:30:00+02:00,674,37,588
Viersen (Kreis),2020-06-04T03:30:00+02:00,710,36,633
Warendorf (Kreis),2020-06-04T03:30:00+02:00,497,20,463
Wesel (Kreis),2020-06-04T03:30:00+02:00,623,26,541
Wuppertal,2020-06-04T03:30:00+02:00,942,84,783
