Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-01-01T23:59:00+01:00,13407,132,10659
Duisburg,5112,2021-01-01T23:59:00+01:00,15396,348,13671
Essen,5113,2021-01-01T23:59:00+01:00,13338,209,9259
Krefeld,5114,2021-01-01T23:59:00+01:00,5427,54,4015
Mönchengladbach,5116,2021-01-01T23:59:00+01:00,5809,125,4618
Mülheim / Ruhr,5117,2021-01-01T23:59:00+01:00,4411,107,3823
Oberhausen,5119,2021-01-01T23:59:00+01:00,5434,127,4564
Remscheid,5120,2021-01-01T23:59:00+01:00,2904,92,2489
Solingen,5122,2021-01-01T23:59:00+01:00,4909,99,4369
Wuppertal,5124,2021-01-01T23:59:00+01:00,9650,218,8315
Kleve (Kreis),5154,2021-01-01T23:59:00+01:00,4885,86,3573
Mettmann (Kreis),5158,2021-01-01T23:59:00+01:00,10782,290,8817
Rhein-Kreis Neuss,5162,2021-01-01T23:59:00+01:00,8412,123,5998
Viersen (Kreis),5166,2021-01-01T23:59:00+01:00,6140,107,3831
Wesel (Kreis),5170,2021-01-01T23:59:00+01:00,8815,72,7675
Bonn,5314,2021-01-01T23:59:00+01:00,7110,83,5989
Köln,5315,2021-01-01T23:59:00+01:00,26140,343,20187
Leverkusen,5316,2021-01-01T23:59:00+01:00,3519,33,3123
Aachen & Städteregion Aachen,5334,2021-01-01T23:59:00+01:00,14557,282,12980
Düren (Kreis),5358,2021-01-01T23:59:00+01:00,7148,167,6340
Rhein-Erft-Kreis,5362,2021-01-01T23:59:00+01:00,9011,181,8100
Euskirchen (Kreis),5366,2021-01-01T23:59:00+01:00,3864,94,3253
Heinsberg (Kreis),5370,2021-01-01T23:59:00+01:00,6235,168,5099
Oberbergischer Kreis,5374,2021-01-01T23:59:00+01:00,5723,91,4856
Rheinisch-Bergischer Kreis,5378,2021-01-01T23:59:00+01:00,5443,50,4805
Rhein-Sieg-Kreis,5382,2021-01-01T23:59:00+01:00,11935,192,8227
Bottrop,5512,2021-01-01T23:59:00+01:00,2798,21,2344
Gelsenkirchen,5513,2021-01-01T23:59:00+01:00,7599,89,6223
Münster,5515,2021-01-01T23:59:00+01:00,4379,50,3739
Borken (Kreis),5554,2021-01-01T23:59:00+01:00,6884,133,6106
Coesfeld (Kreis),5558,2021-01-01T23:59:00+01:00,3053,40,2578
Recklinghausen (Kreis),5562,2021-01-01T23:59:00+01:00,16205,263,13487
Steinfurt (Kreis),5566,2021-01-01T23:59:00+01:00,7525,157,6468
Warendorf (Kreis),5570,2021-01-01T23:59:00+01:00,6015,97,4860
Bielefeld,5711,2021-01-01T23:59:00+01:00,7184,98,5048
Gütersloh (Kreis),5754,2021-01-01T23:59:00+01:00,10930,132,9214
Herford (Kreis),5758,2021-01-01T23:59:00+01:00,5487,56,3662
Höxter (Kreis),5762,2021-01-01T23:59:00+01:00,2396,34,1979
Lippe (Kreis),5766,2021-01-01T23:59:00+01:00,8647,149,7754
Minden-Lübbecke (Kreis),5770,2021-01-01T23:59:00+01:00,7410,104,6184
Paderborn (Kreis),5774,2021-01-01T23:59:00+01:00,4577,94,3981
Bochum,5911,2021-01-01T23:59:00+01:00,8216,89,5636
Dortmund,5913,2021-01-01T23:59:00+01:00,14104,166,12479
Hagen,5914,2021-01-01T23:59:00+01:00,5370,112,4136
Hamm,5915,2021-01-01T23:59:00+01:00,4953,88,4436
Herne,5916,2021-01-01T23:59:00+01:00,4863,83,4007
Ennepe-Ruhr-Kreis,5954,2021-01-01T23:59:00+01:00,6446,151,5501
Hochsauerlandkreis,5958,2021-01-01T23:59:00+01:00,4137,75,3762
Märkischer Kreis,5962,2021-01-01T23:59:00+01:00,7983,125,5646
Olpe (Kreis),5966,2021-01-01T23:59:00+01:00,2778,88,2357
Siegen-Wittgenstein (Kreis),5970,2021-01-01T23:59:00+01:00,4839,61,4259
Soest (Kreis),5974,2021-01-01T23:59:00+01:00,3569,71,2972
Unna (Kreis),5978,2021-01-01T23:59:00+01:00,9912,201,8760
