Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-06-11T23:59:00+02:00,25083,423,24400
Duisburg,5112,2021-06-11T23:59:00+02:00,28774,662,27800
Essen,5113,2021-06-11T23:59:00+02:00,25910,580,25000
Krefeld,5114,2021-06-11T23:59:00+02:00,11597,174,11000
Mönchengladbach,5116,2021-06-11T23:59:00+02:00,10940,231,10300
Mülheim / Ruhr,5117,2021-06-11T23:59:00+02:00,8425,231,8200
Oberhausen,5119,2021-06-11T23:59:00+02:00,10961,353,10500
Remscheid,5120,2021-06-11T23:59:00+02:00,6257,173,5800
Solingen,5122,2021-06-11T23:59:00+02:00,9265,194,9000
Wuppertal,5124,2021-06-11T23:59:00+02:00,20044,483,19300
Kleve (Kreis),5154,2021-06-11T23:59:00+02:00,11341,186,10700
Mettmann (Kreis),5158,2021-06-11T23:59:00+02:00,24235,756,23000
Rhein-Kreis Neuss,5162,2021-06-11T23:59:00+02:00,18130,347,17600
Viersen (Kreis),5166,2021-06-11T23:59:00+02:00,11594,308,10900
Wesel (Kreis),5170,2021-06-11T23:59:00+02:00,17661,302,17200
Bonn,5314,2021-06-11T23:59:00+02:00,14493,248,13900
Köln,5315,2021-06-11T23:59:00+02:00,53248,715,50500
Leverkusen,5316,2021-06-11T23:59:00+02:00,7944,100,7700
Aachen & Städteregion Aachen,5334,2021-06-11T23:59:00+02:00,26508,578,25700
Düren (Kreis),5358,2021-06-11T23:59:00+02:00,13625,287,13300
Rhein-Erft-Kreis,5362,2021-06-11T23:59:00+02:00,20040,405,19500
Euskirchen (Kreis),5366,2021-06-11T23:59:00+02:00,7951,240,7600
Heinsberg (Kreis),5370,2021-06-11T23:59:00+02:00,11533,370,10800
Oberbergischer Kreis,5374,2021-06-11T23:59:00+02:00,14401,248,14000
Rheinisch-Bergischer Kreis,5378,2021-06-11T23:59:00+02:00,11234,169,11000
Rhein-Sieg-Kreis,5382,2021-06-11T23:59:00+02:00,23238,535,22400
Bottrop,5512,2021-06-11T23:59:00+02:00,5363,111,5200
Gelsenkirchen,5513,2021-06-11T23:59:00+02:00,15455,406,14900
Münster,5515,2021-06-11T23:59:00+02:00,8173,121,8000
Borken (Kreis),5554,2021-06-11T23:59:00+02:00,13848,260,13500
Coesfeld (Kreis),5558,2021-06-11T23:59:00+02:00,5576,98,5400
Recklinghausen (Kreis),5562,2021-06-11T23:59:00+02:00,31602,930,30300
Steinfurt (Kreis),5566,2021-06-11T23:59:00+02:00,16984,328,16600
Warendorf (Kreis),5570,2021-06-11T23:59:00+02:00,11685,248,11300
Bielefeld,5711,2021-06-11T23:59:00+02:00,15789,341,14700
Gütersloh (Kreis),5754,2021-06-11T23:59:00+02:00,19972,317,19500
Herford (Kreis),5758,2021-06-11T23:59:00+02:00,11134,183,10900
Höxter (Kreis),5762,2021-06-11T23:59:00+02:00,5077,141,4900
Lippe (Kreis),5766,2021-06-11T23:59:00+02:00,17088,387,16600
Minden-Lübbecke (Kreis),5770,2021-06-11T23:59:00+02:00,14917,261,14600
Paderborn (Kreis),5774,2021-06-11T23:59:00+02:00,10422,158,10100
Bochum,5911,2021-06-11T23:59:00+02:00,16056,239,15100
Dortmund,5913,2021-06-11T23:59:00+02:00,28093,388,27400
Hagen,5914,2021-06-11T23:59:00+02:00,12411,315,11500
Hamm,5915,2021-06-11T23:59:00+02:00,10301,197,10000
Herne,5916,2021-06-11T23:59:00+02:00,9549,268,9100
Ennepe-Ruhr-Kreis,5954,2021-06-11T23:59:00+02:00,13407,361,12900
Hochsauerlandkreis,5958,2021-06-11T23:59:00+02:00,9733,200,9400
Märkischer Kreis,5962,2021-06-11T23:59:00+02:00,20807,408,19600
Olpe (Kreis),5966,2021-06-11T23:59:00+02:00,5819,162,5600
Siegen-Wittgenstein (Kreis),5970,2021-06-11T23:59:00+02:00,11629,176,11300
Soest (Kreis),5974,2021-06-11T23:59:00+02:00,8666,187,8400
Unna (Kreis),5978,2021-06-11T23:59:00+02:00,18925,488,18300
