Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-09-28T03:30:00+02:00,2631,104,2415
Bielefeld,2020-09-28T03:30:00+02:00,883,9,792
Bochum,2020-09-28T03:30:00+02:00,1295,28,1097
Bonn,2020-09-28T03:30:00+02:00,1225,9,1133
Borken (Kreis),2020-09-28T03:30:00+02:00,1339,38,1251
Bottrop,2020-09-28T03:30:00+02:00,352,7,316
Coesfeld (Kreis),2020-09-28T03:30:00+02:00,950,25,905
Dortmund,2020-09-28T03:30:00+02:00,1993,21,1588
Duisburg,2020-09-28T03:30:00+02:00,2796,71,2499
Düren (Kreis),2020-09-28T03:30:00+02:00,997,41,892
Düsseldorf,2020-09-28T03:30:00+02:00,3075,48,2896
Ennepe-Ruhr-Kreis,2020-09-28T03:30:00+02:00,851,15,769
Essen,2020-09-28T03:30:00+02:00,1990,47,1740
Euskirchen (Kreis),2020-09-28T03:30:00+02:00,757,27,694
Gelsenkirchen,2020-09-28T03:30:00+02:00,1109,19,855
Gütersloh (Kreis),2020-09-28T03:30:00+02:00,2993,20,2896
Hagen,2020-09-28T03:30:00+02:00,779,14,693
Hamm,2020-09-28T03:30:00+02:00,1020,38,705
Heinsberg (Kreis),2020-09-28T03:30:00+02:00,2156,92,2001
Herford (Kreis),2020-09-28T03:30:00+02:00,644,8,569
Herne,2020-09-28T03:30:00+02:00,539,7,473
Hochsauerlandkreis,2020-09-28T03:30:00+02:00,881,19,825
Höxter (Kreis),2020-09-28T03:30:00+02:00,440,18,403
Kleve (Kreis),2020-09-28T03:30:00+02:00,1114,37,1027
Köln,2020-09-28T03:30:00+02:00,4896,118,4079
Krefeld,2020-09-28T03:30:00+02:00,997,27,881
Leverkusen,2020-09-28T03:30:00+02:00,555,8,462
Lippe (Kreis),2020-09-28T03:30:00+02:00,990,31,891
Märkischer Kreis,2020-09-28T03:30:00+02:00,1070,32,949
Mettmann (Kreis),2020-09-28T03:30:00+02:00,1977,87,1754
Minden-Lübbecke (Kreis),2020-09-28T03:30:00+02:00,907,14,783
Mönchengladbach,2020-09-28T03:30:00+02:00,1080,51,981
Mülheim / Ruhr,2020-09-28T03:30:00+02:00,610,14,547
Münster,2020-09-28T03:30:00+02:00,1050,13,956
Oberbergischer Kreis,2020-09-28T03:30:00+02:00,825,19,651
Oberhausen,2020-09-28T03:30:00+02:00,601,14,542
Olpe (Kreis),2020-09-28T03:30:00+02:00,799,56,717
Paderborn (Kreis),2020-09-28T03:30:00+02:00,896,34,819
Recklinghausen (Kreis),2020-09-28T03:30:00+02:00,2168,46,1939
Remscheid,2020-09-28T03:30:00+02:00,508,19,380
Rhein-Erft-Kreis,2020-09-28T03:30:00+02:00,1707,78,1503
Rheinisch-Bergischer Kreis,2020-09-28T03:30:00+02:00,734,22,653
Rhein-Kreis Neuss,2020-09-28T03:30:00+02:00,1341,24,1192
Rhein-Sieg-Kreis,2020-09-28T03:30:00+02:00,2122,54,1940
Siegen-Wittgenstein (Kreis),2020-09-28T03:30:00+02:00,716,8,546
Soest (Kreis),2020-09-28T03:30:00+02:00,549,9,494
Solingen,2020-09-28T03:30:00+02:00,625,13,534
Steinfurt (Kreis),2020-09-28T03:30:00+02:00,1812,93,1570
Unna (Kreis),2020-09-28T03:30:00+02:00,1282,42,1130
Viersen (Kreis),2020-09-28T03:30:00+02:00,1015,37,936
Warendorf (Kreis),2020-09-28T03:30:00+02:00,1036,21,958
Wesel (Kreis),2020-09-28T03:30:00+02:00,1364,31,1192
Wuppertal,2020-09-28T03:30:00+02:00,1677,88,1487
