Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-14T03:30:00+02:00,1934,87,1736
Bielefeld,2020-05-14T03:30:00+02:00,403,3,364
Bochum,2020-05-14T03:30:00+02:00,480,17,404
Bonn,2020-05-14T03:30:00+02:00,689,6,643
Borken (Kreis),2020-05-14T03:30:00+02:00,984,37,812
Bottrop,2020-05-14T03:30:00+02:00,184,6,141
Coesfeld (Kreis),2020-05-14T03:30:00+02:00,817,23,464
Dortmund,2020-05-14T03:30:00+02:00,715,6,675
Duisburg,2020-05-14T03:30:00+02:00,1028,44,789
Düren (Kreis),2020-05-14T03:30:00+02:00,574,37,509
Düsseldorf,2020-05-14T03:30:00+02:00,1234,26,976
Ennepe-Ruhr-Kreis,2020-05-14T03:30:00+02:00,413,14,349
Essen,2020-05-14T03:30:00+02:00,800,34,664
Euskirchen (Kreis),2020-05-14T03:30:00+02:00,424,20,287
Gelsenkirchen,2020-05-14T03:30:00+02:00,359,12,286
Gütersloh (Kreis),2020-05-14T03:30:00+02:00,602,19,562
Hagen,2020-05-14T03:30:00+02:00,307,10,229
Hamm,2020-05-14T03:30:00+02:00,470,36,337
Heinsberg (Kreis),2020-05-14T03:30:00+02:00,1795,68,1617
Herford (Kreis),2020-05-14T03:30:00+02:00,328,7,298
Herne,2020-05-14T03:30:00+02:00,186,1,154
Hochsauerlandkreis (Kreis),2020-05-14T03:30:00+02:00,597,17,554
Höxter (Kreis),2020-05-14T03:30:00+02:00,331,15,256
Kleve (Kreis),2020-05-14T03:30:00+02:00,613,33,498
Köln,2020-05-14T03:30:00+02:00,2389,96,2236
Krefeld,2020-05-14T03:30:00+02:00,571,21,466
Leverkusen,2020-05-14T03:30:00+02:00,221,5,190
Lippe (Kreis),2020-05-14T03:30:00+02:00,743,29,637
Märkischer Kreis,2020-05-14T03:30:00+02:00,585,26,436
Mettmann (Kreis),2020-05-14T03:30:00+02:00,899,70,745
Minden-Lübbecke (Kreis),2020-05-14T03:30:00+02:00,456,8,400
Mönchengladbach,2020-05-14T03:30:00+02:00,551,37,404
Mülheim / Ruhr,2020-05-14T03:30:00+02:00,192,9,154
Münster,2020-05-14T03:30:00+02:00,650,13,613
Oberbergischer Kreis,2020-05-14T03:30:00+02:00,467,15,416
Oberhausen,2020-05-14T03:30:00+02:00,252,6,184
Olpe (Kreis),2020-05-14T03:30:00+02:00,615,52,519
Paderborn (Kreis),2020-05-14T03:30:00+02:00,599,30,508
Recklinghausen (Kreis),2020-05-14T03:30:00+02:00,1210,32,981
Remscheid,2020-05-14T03:30:00+02:00,224,15,202
Rhein-Erft-Kreis,2020-05-14T03:30:00+02:00,1067,69,881
Rheinisch-Bergischer Kreis,2020-05-14T03:30:00+02:00,447,18,381
Rhein-Kreis Neuss,2020-05-14T03:30:00+02:00,654,18,583
Rhein-Sieg-Kreis,2020-05-14T03:30:00+02:00,1208,47,1074
Siegen-Wittgenstein (Kreis),2020-05-14T03:30:00+02:00,304,8,255
Soest (Kreis),2020-05-14T03:30:00+02:00,357,6,333
Solingen,2020-05-14T03:30:00+02:00,238,7,205
Steinfurt (Kreis),2020-05-14T03:30:00+02:00,1314,79,1082
Unna (Kreis),2020-05-14T03:30:00+02:00,650,35,408
Viersen (Kreis),2020-05-14T03:30:00+02:00,681,35,459
Warendorf (Kreis),2020-05-14T03:30:00+02:00,476,16,427
Wesel (Kreis),2020-05-14T03:30:00+02:00,558,26,461
Wuppertal,2020-05-14T03:30:00+02:00,879,76,639
