Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-09-23T23:59:00+02:00,31395,466,29900
Duisburg,5112,2021-09-23T23:59:00+02:00,33123,683,31000
Essen,5113,2021-09-23T23:59:00+02:00,30659,600,28400
Krefeld,5114,2021-09-23T23:59:00+02:00,13611,181,12600
Mönchengladbach,5116,2021-09-23T23:59:00+02:00,13377,238,12100
Mülheim / Ruhr,5117,2021-09-23T23:59:00+02:00,9653,237,9200
Oberhausen,5119,2021-09-23T23:59:00+02:00,12504,377,11800
Remscheid,5120,2021-09-23T23:59:00+02:00,7094,182,6700
Solingen,5122,2021-09-23T23:59:00+02:00,10778,205,10400
Wuppertal,5124,2021-09-23T23:59:00+02:00,24689,498,23200
Kleve (Kreis),5154,2021-09-23T23:59:00+02:00,12811,197,12200
Mettmann (Kreis),5158,2021-09-23T23:59:00+02:00,28182,771,25600
Rhein-Kreis Neuss,5162,2021-09-23T23:59:00+02:00,21613,363,20500
Viersen (Kreis),5166,2021-09-23T23:59:00+02:00,13115,312,12200
Wesel (Kreis),5170,2021-09-23T23:59:00+02:00,19901,316,19300
Bonn,5314,2021-09-23T23:59:00+02:00,17433,259,15900
Köln,5315,2021-09-23T23:59:00+02:00,63314,745,58300
Leverkusen,5316,2021-09-23T23:59:00+02:00,9986,111,9400
Aachen & Städteregion Aachen,5334,2021-09-23T23:59:00+02:00,30220,602,29100
Düren (Kreis),5358,2021-09-23T23:59:00+02:00,15287,297,14700
Rhein-Erft-Kreis,5362,2021-09-23T23:59:00+02:00,23443,421,22300
Euskirchen (Kreis),5366,2021-09-23T23:59:00+02:00,9027,244,8600
Heinsberg (Kreis),5370,2021-09-23T23:59:00+02:00,13466,394,12200
Oberbergischer Kreis,5374,2021-09-23T23:59:00+02:00,16842,260,15500
Rheinisch-Bergischer Kreis,5378,2021-09-23T23:59:00+02:00,12859,180,12500
Rhein-Sieg-Kreis,5382,2021-09-23T23:59:00+02:00,27480,566,25000
Bottrop,5512,2021-09-23T23:59:00+02:00,6227,120,5800
Gelsenkirchen,5513,2021-09-23T23:59:00+02:00,17843,423,16600
Münster,5515,2021-09-23T23:59:00+02:00,9762,127,9400
Borken (Kreis),5554,2021-09-23T23:59:00+02:00,15899,273,15400
Coesfeld (Kreis),5558,2021-09-23T23:59:00+02:00,6441,101,6000
Recklinghausen (Kreis),5562,2021-09-23T23:59:00+02:00,35518,990,33700
Steinfurt (Kreis),5566,2021-09-23T23:59:00+02:00,19865,334,19100
Warendorf (Kreis),5570,2021-09-23T23:59:00+02:00,13132,254,12600
Bielefeld,5711,2021-09-23T23:59:00+02:00,19019,364,17600
Gütersloh (Kreis),5754,2021-09-23T23:59:00+02:00,22968,331,22200
Herford (Kreis),5758,2021-09-23T23:59:00+02:00,13194,190,12100
Höxter (Kreis),5762,2021-09-23T23:59:00+02:00,5791,144,5500
Lippe (Kreis),5766,2021-09-23T23:59:00+02:00,20222,407,19000
Minden-Lübbecke (Kreis),5770,2021-09-23T23:59:00+02:00,17702,272,16800
Paderborn (Kreis),5774,2021-09-23T23:59:00+02:00,12540,161,12100
Bochum,5911,2021-09-23T23:59:00+02:00,19154,253,17600
Dortmund,5913,2021-09-23T23:59:00+02:00,33083,412,31900
Hagen,5914,2021-09-23T23:59:00+02:00,14265,332,13100
Hamm,5915,2021-09-23T23:59:00+02:00,12037,206,11400
Herne,5916,2021-09-23T23:59:00+02:00,10711,275,10200
Ennepe-Ruhr-Kreis,5954,2021-09-23T23:59:00+02:00,15522,375,14800
Hochsauerlandkreis,5958,2021-09-23T23:59:00+02:00,11240,206,10800
Märkischer Kreis,5962,2021-09-23T23:59:00+02:00,24270,424,22200
Olpe (Kreis),5966,2021-09-23T23:59:00+02:00,6543,167,6300
Siegen-Wittgenstein (Kreis),5970,2021-09-23T23:59:00+02:00,13917,182,13500
Soest (Kreis),5974,2021-09-23T23:59:00+02:00,10066,191,9700
Unna (Kreis),5978,2021-09-23T23:59:00+02:00,20797,497,19900
