Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-08-08T03:30:00+02:00,2155,100,1975
Bielefeld,2020-08-08T03:30:00+02:00,626,5,570
Bochum,2020-08-08T03:30:00+02:00,850,21,715
Bonn,2020-08-08T03:30:00+02:00,864,9,815
Borken (Kreis),2020-08-08T03:30:00+02:00,1182,38,1115
Bottrop,2020-08-08T03:30:00+02:00,277,7,242
Coesfeld (Kreis),2020-08-08T03:30:00+02:00,892,25,861
Dortmund,2020-08-08T03:30:00+02:00,1355,17,1146
Duisburg,2020-08-08T03:30:00+02:00,2073,64,1825
Düren (Kreis),2020-08-08T03:30:00+02:00,748,40,627
Düsseldorf,2020-08-08T03:30:00+02:00,2261,45,2057
Ennepe-Ruhr-Kreis,2020-08-08T03:30:00+02:00,616,14,546
Essen,2020-08-08T03:30:00+02:00,1322,45,1156
Euskirchen (Kreis),2020-08-08T03:30:00+02:00,634,25,566
Gelsenkirchen,2020-08-08T03:30:00+02:00,671,18,573
Gütersloh (Kreis),2020-08-08T03:30:00+02:00,2676,20,2576
Hagen,2020-08-08T03:30:00+02:00,518,13,458
Hamm,2020-08-08T03:30:00+02:00,608,36,549
Heinsberg (Kreis),2020-08-08T03:30:00+02:00,2001,87,1872
Herford (Kreis),2020-08-08T03:30:00+02:00,461,8,413
Herne,2020-08-08T03:30:00+02:00,337,4,283
Hochsauerlandkreis,2020-08-08T03:30:00+02:00,738,18,682
Höxter (Kreis),2020-08-08T03:30:00+02:00,380,18,357
Kleve (Kreis),2020-08-08T03:30:00+02:00,945,37,800
Köln,2020-08-08T03:30:00+02:00,3107,109,2797
Krefeld,2020-08-08T03:30:00+02:00,747,24,675
Leverkusen,2020-08-08T03:30:00+02:00,324,5,283
Lippe (Kreis),2020-08-08T03:30:00+02:00,816,30,749
Märkischer Kreis,2020-08-08T03:30:00+02:00,732,32,638
Mettmann (Kreis),2020-08-08T03:30:00+02:00,1447,82,1270
Minden-Lübbecke (Kreis),2020-08-08T03:30:00+02:00,608,13,488
Mönchengladbach,2020-08-08T03:30:00+02:00,854,47,722
Mülheim / Ruhr,2020-08-08T03:30:00+02:00,368,14,324
Münster,2020-08-08T03:30:00+02:00,825,13,739
Oberbergischer Kreis,2020-08-08T03:30:00+02:00,539,18,497
Oberhausen,2020-08-08T03:30:00+02:00,424,12,354
Olpe (Kreis),2020-08-08T03:30:00+02:00,691,56,619
Paderborn (Kreis),2020-08-08T03:30:00+02:00,776,34,708
Recklinghausen (Kreis),2020-08-08T03:30:00+02:00,1590,43,1448
Remscheid,2020-08-08T03:30:00+02:00,291,18,243
Rhein-Erft-Kreis,2020-08-08T03:30:00+02:00,1252,76,1104
Rheinisch-Bergischer Kreis,2020-08-08T03:30:00+02:00,526,22,486
Rhein-Kreis Neuss,2020-08-08T03:30:00+02:00,957,21,855
Rhein-Sieg-Kreis,2020-08-08T03:30:00+02:00,1626,52,1416
Siegen-Wittgenstein (Kreis),2020-08-08T03:30:00+02:00,423,8,337
Soest (Kreis),2020-08-08T03:30:00+02:00,454,8,397
Solingen,2020-08-08T03:30:00+02:00,406,12,335
Steinfurt (Kreis),2020-08-08T03:30:00+02:00,1471,86,1291
Unna (Kreis),2020-08-08T03:30:00+02:00,978,39,777
Viersen (Kreis),2020-08-08T03:30:00+02:00,821,37,732
Warendorf (Kreis),2020-08-08T03:30:00+02:00,893,20,835
Wesel (Kreis),2020-08-08T03:30:00+02:00,1024,28,843
Wuppertal,2020-08-08T03:30:00+02:00,1170,86,999
