Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-03-26T23:59:00+01:00,18713,310,17550
Duisburg,5112,2021-03-26T23:59:00+01:00,21537,537,19716
Essen,5113,2021-03-26T23:59:00+01:00,19845,492,17560
Krefeld,5114,2021-03-26T23:59:00+01:00,8220,139,7094
Mönchengladbach,5116,2021-03-26T23:59:00+01:00,8204,207,7281
Mülheim / Ruhr,5117,2021-03-26T23:59:00+01:00,6162,201,5605
Oberhausen,5119,2021-03-26T23:59:00+01:00,8333,304,7469
Remscheid,5120,2021-03-26T23:59:00+01:00,4263,137,3595
Solingen,5122,2021-03-26T23:59:00+01:00,7027,155,6511
Wuppertal,5124,2021-03-26T23:59:00+01:00,14603,397,13142
Kleve (Kreis),5154,2021-03-26T23:59:00+01:00,8159,149,6667
Mettmann (Kreis),5158,2021-03-26T23:59:00+01:00,17325,630,15656
Rhein-Kreis Neuss,5162,2021-03-26T23:59:00+01:00,12784,283,11808
Viersen (Kreis),5166,2021-03-26T23:59:00+01:00,8890,259,7779
Wesel (Kreis),5170,2021-03-26T23:59:00+01:00,13186,239,12055
Bonn,5314,2021-03-26T23:59:00+01:00,10355,206,9539
Köln,5315,2021-03-26T23:59:00+01:00,38013,569,33234
Leverkusen,5316,2021-03-26T23:59:00+01:00,5339,80,4977
Aachen & Städteregion Aachen,5334,2021-03-26T23:59:00+01:00,20007,492,18571
Düren (Kreis),5358,2021-03-26T23:59:00+01:00,10558,239,9612
Rhein-Erft-Kreis,5362,2021-03-26T23:59:00+01:00,13907,338,12658
Euskirchen (Kreis),5366,2021-03-26T23:59:00+01:00,5697,205,5127
Heinsberg (Kreis),5370,2021-03-26T23:59:00+01:00,9045,334,8161
Oberbergischer Kreis,5374,2021-03-26T23:59:00+01:00,9869,179,8932
Rheinisch-Bergischer Kreis,5378,2021-03-26T23:59:00+01:00,8289,119,7672
Rhein-Sieg-Kreis,5382,2021-03-26T23:59:00+01:00,17425,429,15375
Bottrop,5512,2021-03-26T23:59:00+01:00,4219,96,3914
Gelsenkirchen,5513,2021-03-26T23:59:00+01:00,11290,356,10209
Münster,5515,2021-03-26T23:59:00+01:00,6182,103,5731
Borken (Kreis),5554,2021-03-26T23:59:00+01:00,10486,209,9420
Coesfeld (Kreis),5558,2021-03-26T23:59:00+01:00,4263,80,3895
Recklinghausen (Kreis),5562,2021-03-26T23:59:00+01:00,24181,753,22152
Steinfurt (Kreis),5566,2021-03-26T23:59:00+01:00,11916,280,10875
Warendorf (Kreis),5570,2021-03-26T23:59:00+01:00,9043,206,8433
Bielefeld,5711,2021-03-26T23:59:00+01:00,10861,291,9805
Gütersloh (Kreis),5754,2021-03-26T23:59:00+01:00,14812,278,13919
Herford (Kreis),5758,2021-03-26T23:59:00+01:00,8383,149,7507
Höxter (Kreis),5762,2021-03-26T23:59:00+01:00,4138,135,3869
Lippe (Kreis),5766,2021-03-26T23:59:00+01:00,13048,331,11592
Minden-Lübbecke (Kreis),5770,2021-03-26T23:59:00+01:00,11633,238,10493
Paderborn (Kreis),5774,2021-03-26T23:59:00+01:00,7195,142,6674
Bochum,5911,2021-03-26T23:59:00+01:00,11896,186,10583
Dortmund,5913,2021-03-26T23:59:00+01:00,20354,320,18889
Hagen,5914,2021-03-26T23:59:00+01:00,8636,261,7652
Hamm,5915,2021-03-26T23:59:00+01:00,7437,165,6980
Herne,5916,2021-03-26T23:59:00+01:00,7171,223,6268
Ennepe-Ruhr-Kreis,5954,2021-03-26T23:59:00+01:00,10176,304,9266
Hochsauerlandkreis,5958,2021-03-26T23:59:00+01:00,6890,167,6325
Märkischer Kreis,5962,2021-03-26T23:59:00+01:00,14608,304,11538
Olpe (Kreis),5966,2021-03-26T23:59:00+01:00,4211,138,3854
Siegen-Wittgenstein (Kreis),5970,2021-03-26T23:59:00+01:00,8322,132,7273
Soest (Kreis),5974,2021-03-26T23:59:00+01:00,6391,160,5750
Unna (Kreis),5978,2021-03-26T23:59:00+01:00,13996,435,12945
