Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-24T03:30:00+02:00,1994,98,1876
Bielefeld,2020-06-24T03:30:00+02:00,437,5,406
Bochum,2020-06-24T03:30:00+02:00,607,19,555
Bonn,2020-06-24T03:30:00+02:00,755,8,745
Borken (Kreis),2020-06-24T03:30:00+02:00,1111,38,1068
Bottrop,2020-06-24T03:30:00+02:00,211,7,205
Coesfeld (Kreis),2020-06-24T03:30:00+02:00,871,24,843
Dortmund,2020-06-24T03:30:00+02:00,897,9,780
Duisburg,2020-06-24T03:30:00+02:00,1430,57,1188
Düren (Kreis),2020-06-24T03:30:00+02:00,606,39,560
Düsseldorf,2020-06-24T03:30:00+02:00,1677,36,1451
Ennepe-Ruhr-Kreis,2020-06-24T03:30:00+02:00,465,14,431
Essen,2020-06-24T03:30:00+02:00,941,41,846
Euskirchen (Kreis),2020-06-24T03:30:00+02:00,475,22,446
Gelsenkirchen,2020-06-24T03:30:00+02:00,489,16,397
Gütersloh (Kreis),2020-06-24T03:30:00+02:00,1879,20,671
Hagen,2020-06-24T03:30:00+02:00,374,13,317
Hamm,2020-06-24T03:30:00+02:00,532,36,442
Heinsberg (Kreis),2020-06-24T03:30:00+02:00,1938,81,1801
Herford (Kreis),2020-06-24T03:30:00+02:00,364,7,328
Herne,2020-06-24T03:30:00+02:00,224,2,196
Hochsauerlandkreis,2020-06-24T03:30:00+02:00,620,17,593
Höxter (Kreis),2020-06-24T03:30:00+02:00,370,18,345
Kleve (Kreis),2020-06-24T03:30:00+02:00,789,37,715
Köln,2020-06-24T03:30:00+02:00,2587,102,2414
Krefeld,2020-06-24T03:30:00+02:00,650,22,620
Leverkusen,2020-06-24T03:30:00+02:00,249,5,237
Lippe (Kreis),2020-06-24T03:30:00+02:00,756,29,716
Märkischer Kreis,2020-06-24T03:30:00+02:00,615,31,572
Mettmann (Kreis),2020-06-24T03:30:00+02:00,990,79,892
Minden-Lübbecke (Kreis),2020-06-24T03:30:00+02:00,492,12,486
Mönchengladbach,2020-06-24T03:30:00+02:00,676,41,589
Mülheim / Ruhr,2020-06-24T03:30:00+02:00,241,12,205
Münster,2020-06-24T03:30:00+02:00,731,13,709
Oberbergischer Kreis,2020-06-24T03:30:00+02:00,493,18,472
Oberhausen,2020-06-24T03:30:00+02:00,277,10,254
Olpe (Kreis),2020-06-24T03:30:00+02:00,651,56,580
Paderborn (Kreis),2020-06-24T03:30:00+02:00,689,34,614
Recklinghausen (Kreis),2020-06-24T03:30:00+02:00,1344,40,1255
Remscheid,2020-06-24T03:30:00+02:00,243,18,223
Rhein-Erft-Kreis,2020-06-24T03:30:00+02:00,1111,76,1020
Rheinisch-Bergischer Kreis,2020-06-24T03:30:00+02:00,472,22,447
Rhein-Kreis Neuss,2020-06-24T03:30:00+02:00,736,20,695
Rhein-Sieg-Kreis,2020-06-24T03:30:00+02:00,1461,50,1398
Siegen-Wittgenstein (Kreis),2020-06-24T03:30:00+02:00,315,8,306
Soest (Kreis),2020-06-24T03:30:00+02:00,377,8,356
Solingen,2020-06-24T03:30:00+02:00,289,8,245
Steinfurt (Kreis),2020-06-24T03:30:00+02:00,1339,83,1243
Unna (Kreis),2020-06-24T03:30:00+02:00,736,38,588
Viersen (Kreis),2020-06-24T03:30:00+02:00,726,37,674
Warendorf (Kreis),2020-06-24T03:30:00+02:00,714,20,483
Wesel (Kreis),2020-06-24T03:30:00+02:00,680,27,590
Wuppertal,2020-06-24T03:30:00+02:00,979,85,854
