Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-10-15T23:59:00+02:00,3880,53,2908
Duisburg,5112,2020-10-15T23:59:00+02:00,3493,75,2954
Essen,5113,2020-10-15T23:59:00+02:00,2721,49,2129
Krefeld,5114,2020-10-15T23:59:00+02:00,1190,28,1019
Mönchengladbach,5116,2020-10-15T23:59:00+02:00,1244,51,1079
Mülheim / Ruhr,5117,2020-10-15T23:59:00+02:00,783,16,649
Oberhausen,5119,2020-10-15T23:59:00+02:00,741,16,625
Remscheid,5120,2020-10-15T23:59:00+02:00,663,20,529
Solingen,5122,2020-10-15T23:59:00+02:00,877,13,691
Wuppertal,5124,2020-10-15T23:59:00+02:00,2304,88,1747
Kleve (Kreis),5154,2020-10-15T23:59:00+02:00,1323,37,1068
Mettmann (Kreis),5158,2020-10-15T23:59:00+02:00,2547,90,2009
Rhein-Kreis Neuss,5162,2020-10-15T23:59:00+02:00,1731,27,1353
Viersen (Kreis),5166,2020-10-15T23:59:00+02:00,1163,37,980
Wesel (Kreis),5170,2020-10-15T23:59:00+02:00,1714,33,1419
Bonn,5314,2020-10-15T23:59:00+02:00,1543,10,1324
Köln,5315,2020-10-15T23:59:00+02:00,6587,132,4334
Leverkusen,5316,2020-10-15T23:59:00+02:00,771,9,626
Aachen & Städteregion Aachen,5334,2020-10-15T23:59:00+02:00,3403,109,2788
Düren (Kreis),5358,2020-10-15T23:59:00+02:00,1211,42,1006
Rhein-Erft-Kreis,5362,2020-10-15T23:59:00+02:00,2143,80,1760
Euskirchen (Kreis),5366,2020-10-15T23:59:00+02:00,849,28,764
Heinsberg (Kreis),5370,2020-10-15T23:59:00+02:00,2324,95,2097
Oberbergischer Kreis,5374,2020-10-15T23:59:00+02:00,1048,19,912
Rheinisch-Bergischer Kreis,5378,2020-10-15T23:59:00+02:00,982,24,768
Rhein-Sieg-Kreis,5382,2020-10-15T23:59:00+02:00,2587,56,1990
Bottrop,5512,2020-10-15T23:59:00+02:00,443,7,362
Gelsenkirchen,5513,2020-10-15T23:59:00+02:00,1535,19,1231
Münster,5515,2020-10-15T23:59:00+02:00,1276,13,1113
Borken (Kreis),5554,2020-10-15T23:59:00+02:00,1598,39,1378
Coesfeld (Kreis),5558,2020-10-15T23:59:00+02:00,1091,25,981
Recklinghausen (Kreis),5562,2020-10-15T23:59:00+02:00,3004,47,2318
Steinfurt (Kreis),5566,2020-10-15T23:59:00+02:00,2074,94,1791
Warendorf (Kreis),5570,2020-10-15T23:59:00+02:00,1287,21,1087
Bielefeld,5711,2020-10-15T23:59:00+02:00,1201,9,814
Gütersloh (Kreis),5754,2020-10-15T23:59:00+02:00,3268,21,3036
Herford (Kreis),5758,2020-10-15T23:59:00+02:00,770,8,650
Höxter (Kreis),5762,2020-10-15T23:59:00+02:00,480,19,429
Lippe (Kreis),5766,2020-10-15T23:59:00+02:00,1213,31,993
Minden-Lübbecke (Kreis),5770,2020-10-15T23:59:00+02:00,1045,15,929
Paderborn (Kreis),5774,2020-10-15T23:59:00+02:00,964,34,888
Bochum,5911,2020-10-15T23:59:00+02:00,1670,28,1250
Dortmund,5913,2020-10-15T23:59:00+02:00,2622,21,2168
Hagen,5914,2020-10-15T23:59:00+02:00,1000,14,818
Hamm,5915,2020-10-15T23:59:00+02:00,1400,39,1154
Herne,5916,2020-10-15T23:59:00+02:00,796,9,587
Ennepe-Ruhr-Kreis,5954,2020-10-15T23:59:00+02:00,1083,16,905
Hochsauerlandkreis,5958,2020-10-15T23:59:00+02:00,959,19,887
Märkischer Kreis,5962,2020-10-15T23:59:00+02:00,1371,32,1125
Olpe (Kreis),5966,2020-10-15T23:59:00+02:00,909,57,765
Siegen-Wittgenstein (Kreis),5970,2020-10-15T23:59:00+02:00,888,8,746
Soest (Kreis),5974,2020-10-15T23:59:00+02:00,714,10,592
Unna (Kreis),5978,2020-10-15T23:59:00+02:00,1830,44,1421
