Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-09-23T03:30:00+02:00,2576,104,2350
Bielefeld,2020-09-23T03:30:00+02:00,830,9,785
Bochum,2020-09-23T03:30:00+02:00,1255,28,1068
Bonn,2020-09-23T03:30:00+02:00,1168,9,1103
Borken (Kreis),2020-09-23T03:30:00+02:00,1319,38,1235
Bottrop,2020-09-23T03:30:00+02:00,334,7,311
Coesfeld (Kreis),2020-09-23T03:30:00+02:00,943,25,901
Dortmund,2020-09-23T03:30:00+02:00,1920,20,1588
Duisburg,2020-09-23T03:30:00+02:00,2678,71,2461
Düren (Kreis),2020-09-23T03:30:00+02:00,974,41,866
Düsseldorf,2020-09-23T03:30:00+02:00,3009,47,2844
Ennepe-Ruhr-Kreis,2020-09-23T03:30:00+02:00,824,15,711
Essen,2020-09-23T03:30:00+02:00,1878,46,1700
Euskirchen (Kreis),2020-09-23T03:30:00+02:00,740,27,682
Gelsenkirchen,2020-09-23T03:30:00+02:00,1040,19,825
Gütersloh (Kreis),2020-09-23T03:30:00+02:00,2955,20,2883
Hagen,2020-09-23T03:30:00+02:00,741,14,633
Hamm,2020-09-23T03:30:00+02:00,888,38,683
Heinsberg (Kreis),2020-09-23T03:30:00+02:00,2144,92,1986
Herford (Kreis),2020-09-23T03:30:00+02:00,616,8,566
Herne,2020-09-23T03:30:00+02:00,520,7,449
Hochsauerlandkreis,2020-09-23T03:30:00+02:00,874,18,789
Höxter (Kreis),2020-09-23T03:30:00+02:00,431,18,398
Kleve (Kreis),2020-09-23T03:30:00+02:00,1094,37,1017
Köln,2020-09-23T03:30:00+02:00,4596,118,3896
Krefeld,2020-09-23T03:30:00+02:00,968,26,857
Leverkusen,2020-09-23T03:30:00+02:00,520,8,438
Lippe (Kreis),2020-09-23T03:30:00+02:00,965,31,878
Märkischer Kreis,2020-09-23T03:30:00+02:00,1036,32,866
Mettmann (Kreis),2020-09-23T03:30:00+02:00,1908,85,1704
Minden-Lübbecke (Kreis),2020-09-23T03:30:00+02:00,872,13,768
Mönchengladbach,2020-09-23T03:30:00+02:00,1053,51,970
Mülheim / Ruhr,2020-09-23T03:30:00+02:00,582,14,530
Münster,2020-09-23T03:30:00+02:00,1007,13,935
Oberbergischer Kreis,2020-09-23T03:30:00+02:00,774,19,630
Oberhausen,2020-09-23T03:30:00+02:00,584,14,530
Olpe (Kreis),2020-09-23T03:30:00+02:00,790,56,689
Paderborn (Kreis),2020-09-23T03:30:00+02:00,884,34,813
Recklinghausen (Kreis),2020-09-23T03:30:00+02:00,2076,46,1883
Remscheid,2020-09-23T03:30:00+02:00,450,19,348
Rhein-Erft-Kreis,2020-09-23T03:30:00+02:00,1664,78,1456
Rheinisch-Bergischer Kreis,2020-09-23T03:30:00+02:00,713,22,627
Rhein-Kreis Neuss,2020-09-23T03:30:00+02:00,1265,24,1181
Rhein-Sieg-Kreis,2020-09-23T03:30:00+02:00,2052,54,1892
Siegen-Wittgenstein (Kreis),2020-09-23T03:30:00+02:00,652,8,529
Soest (Kreis),2020-09-23T03:30:00+02:00,528,9,494
Solingen,2020-09-23T03:30:00+02:00,602,13,523
Steinfurt (Kreis),2020-09-23T03:30:00+02:00,1696,91,1547
Unna (Kreis),2020-09-23T03:30:00+02:00,1253,42,1063
Viersen (Kreis),2020-09-23T03:30:00+02:00,998,37,920
Warendorf (Kreis),2020-09-23T03:30:00+02:00,1005,21,949
Wesel (Kreis),2020-09-23T03:30:00+02:00,1321,30,1141
Wuppertal,2020-09-23T03:30:00+02:00,1624,88,1449
