Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-06T03:30:00+02:00,1890,84,1636
Bielefeld,2020-05-06T03:30:00+02:00,379,3,322
Bochum,2020-05-06T03:30:00+02:00,436,16,382
Bonn,2020-05-06T03:30:00+02:00,672,6,492
Borken (Kreis),2020-05-06T03:30:00+02:00,895,37,752
Bottrop,2020-05-06T03:30:00+02:00,175,6,111
Coesfeld (Kreis),2020-05-06T03:30:00+02:00,582,23,426
Dortmund,2020-05-06T03:30:00+02:00,699,6,608
Duisburg,2020-05-06T03:30:00+02:00,933,27,683
Düren (Kreis),2020-05-06T03:30:00+02:00,565,34,460
Düsseldorf,2020-05-06T03:30:00+02:00,1111,24,885
Ennepe-Ruhr-Kreis,2020-05-06T03:30:00+02:00,400,13,320
Essen,2020-05-06T03:30:00+02:00,760,34,584
Euskirchen (Kreis),2020-05-06T03:30:00+02:00,380,17,255
Gelsenkirchen,2020-05-06T03:30:00+02:00,345,11,246
Gütersloh (Kreis),2020-05-06T03:30:00+02:00,599,19,494
Hagen,2020-05-06T03:30:00+02:00,272,9,181
Hamm,2020-05-06T03:30:00+02:00,450,32,297
Heinsberg (Kreis),2020-05-06T03:30:00+02:00,1771,64,1572
Herford (Kreis),2020-05-06T03:30:00+02:00,325,7,284
Herne,2020-05-06T03:30:00+02:00,168,1,117
Hochsauerlandkreis,2020-05-06T03:30:00+02:00,585,17,472
Höxter (Kreis),2020-05-06T03:30:00+02:00,307,13,226
Kleve (Kreis),2020-05-06T03:30:00+02:00,580,28,412
Köln,2020-05-06T03:30:00+02:00,2327,92,2108
Krefeld,2020-05-06T03:30:00+02:00,531,21,391
Leverkusen,2020-05-06T03:30:00+02:00,207,5,179
Lippe (Kreis),2020-05-06T03:30:00+02:00,730,29,533
Märkischer Kreis,2020-05-06T03:30:00+02:00,565,25,377
Mettmann (Kreis),2020-05-06T03:30:00+02:00,873,63,664
Minden-Lübbecke (Kreis),2020-05-06T03:30:00+02:00,428,7,357
Mönchengladbach,2020-05-06T03:30:00+02:00,505,36,352
Mülheim / Ruhr,2020-05-06T03:30:00+02:00,180,8,137
Münster,2020-05-06T03:30:00+02:00,633,13,599
Oberbergischer Kreis,2020-05-06T03:30:00+02:00,458,15,385
Oberhausen,2020-05-06T03:30:00+02:00,228,1,157
Olpe (Kreis),2020-05-06T03:30:00+02:00,582,44,502
Paderborn (Kreis),2020-05-06T03:30:00+02:00,589,27,454
Recklinghausen (Kreis),2020-05-06T03:30:00+02:00,1120,26,876
Remscheid,2020-05-06T03:30:00+02:00,216,15,206
Rhein-Erft-Kreis,2020-05-06T03:30:00+02:00,1010,58,730
Rheinisch-Bergischer Kreis,2020-05-06T03:30:00+02:00,435,17,337
Rhein-Kreis Neuss,2020-05-06T03:30:00+02:00,623,20,520
Rhein-Sieg-Kreis,2020-05-06T03:30:00+02:00,1187,43,1011
Siegen-Wittgenstein (Kreis),2020-05-06T03:30:00+02:00,290,8,215
Soest (Kreis),2020-05-06T03:30:00+02:00,351,6,310
Solingen,2020-05-06T03:30:00+02:00,229,7,192
Steinfurt (Kreis),2020-05-06T03:30:00+02:00,1257,70,984
Unna (Kreis),2020-05-06T03:30:00+02:00,630,31,366
Viersen (Kreis),2020-05-06T03:30:00+02:00,658,33,406
Warendorf (Kreis),2020-05-06T03:30:00+02:00,472,14,395
Wesel (Kreis),2020-05-06T03:30:00+02:00,530,26,395
Wuppertal,2020-05-06T03:30:00+02:00,838,66,508
