Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-03-02T23:59:00+01:00,17256,281,16393
Duisburg,5112,2021-03-02T23:59:00+01:00,19314,520,18108
Essen,5113,2021-03-02T23:59:00+01:00,18058,464,16396
Krefeld,5114,2021-03-02T23:59:00+01:00,7307,132,6626
Mönchengladbach,5116,2021-03-02T23:59:00+01:00,7505,193,6965
Mülheim / Ruhr,5117,2021-03-02T23:59:00+01:00,5600,196,5280
Oberhausen,5119,2021-03-02T23:59:00+01:00,7432,279,6906
Remscheid,5120,2021-03-02T23:59:00+01:00,3678,132,3376
Solingen,5122,2021-03-02T23:59:00+01:00,6364,143,5920
Wuppertal,5124,2021-03-02T23:59:00+01:00,12922,378,12013
Kleve (Kreis),5154,2021-03-02T23:59:00+01:00,6871,136,5912
Mettmann (Kreis),5158,2021-03-02T23:59:00+01:00,15690,601,14354
Rhein-Kreis Neuss,5162,2021-03-02T23:59:00+01:00,11604,265,10787
Viersen (Kreis),5166,2021-03-02T23:59:00+01:00,8069,246,7311
Wesel (Kreis),5170,2021-03-02T23:59:00+01:00,11728,210,11127
Bonn,5314,2021-03-02T23:59:00+01:00,9498,188,8972
Köln,5315,2021-03-02T23:59:00+01:00,34102,533,30538
Leverkusen,5316,2021-03-02T23:59:00+01:00,4849,75,4581
Aachen & Städteregion Aachen,5334,2021-03-02T23:59:00+01:00,18056,467,17181
Düren (Kreis),5358,2021-03-02T23:59:00+01:00,9248,229,8565
Rhein-Erft-Kreis,5362,2021-03-02T23:59:00+01:00,12208,315,11322
Euskirchen (Kreis),5366,2021-03-02T23:59:00+01:00,5174,195,4790
Heinsberg (Kreis),5370,2021-03-02T23:59:00+01:00,8423,316,7833
Oberbergischer Kreis,5374,2021-03-02T23:59:00+01:00,8567,158,8025
Rheinisch-Bergischer Kreis,5378,2021-03-02T23:59:00+01:00,7455,116,7085
Rhein-Sieg-Kreis,5382,2021-03-02T23:59:00+01:00,15607,389,14287
Bottrop,5512,2021-03-02T23:59:00+01:00,3922,86,3713
Gelsenkirchen,5513,2021-03-02T23:59:00+01:00,10181,331,9438
Münster,5515,2021-03-02T23:59:00+01:00,5494,101,5244
Borken (Kreis),5554,2021-03-02T23:59:00+01:00,9020,202,8391
Coesfeld (Kreis),5558,2021-03-02T23:59:00+01:00,3859,75,3658
Recklinghausen (Kreis),5562,2021-03-02T23:59:00+01:00,22220,688,20727
Steinfurt (Kreis),5566,2021-03-02T23:59:00+01:00,10588,265,10008
Warendorf (Kreis),5570,2021-03-02T23:59:00+01:00,8372,201,7932
Bielefeld,5711,2021-03-02T23:59:00+01:00,10087,276,9364
Gütersloh (Kreis),5754,2021-03-02T23:59:00+01:00,13772,260,13148
Herford (Kreis),5758,2021-03-02T23:59:00+01:00,7400,138,6813
Höxter (Kreis),5762,2021-03-02T23:59:00+01:00,3897,127,3601
Lippe (Kreis),5766,2021-03-02T23:59:00+01:00,11410,314,10854
Minden-Lübbecke (Kreis),5770,2021-03-02T23:59:00+01:00,10204,233,9649
Paderborn (Kreis),5774,2021-03-02T23:59:00+01:00,6497,136,6154
Bochum,5911,2021-03-02T23:59:00+01:00,10652,165,9789
Dortmund,5913,2021-03-02T23:59:00+01:00,18441,309,17506
Hagen,5914,2021-03-02T23:59:00+01:00,7662,233,6889
Hamm,5915,2021-03-02T23:59:00+01:00,6780,159,6382
Herne,5916,2021-03-02T23:59:00+01:00,6375,207,5784
Ennepe-Ruhr-Kreis,5954,2021-03-02T23:59:00+01:00,9077,286,8362
Hochsauerlandkreis,5958,2021-03-02T23:59:00+01:00,6101,145,5609
Märkischer Kreis,5962,2021-03-02T23:59:00+01:00,11968,258,10258
Olpe (Kreis),5966,2021-03-02T23:59:00+01:00,3803,134,3482
Siegen-Wittgenstein (Kreis),5970,2021-03-02T23:59:00+01:00,6867,118,6411
Soest (Kreis),5974,2021-03-02T23:59:00+01:00,5510,151,5074
Unna (Kreis),5978,2021-03-02T23:59:00+01:00,12982,408,12050
