Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-01T03:30:00+02:00,1887,83,1535
Bielefeld,2020-05-01T03:30:00+02:00,379,3,312
Bochum,2020-05-01T03:30:00+02:00,431,16,360
Bonn,2020-05-01T03:30:00+02:00,650,6,453
Borken (Kreis),2020-05-01T03:30:00+02:00,882,36,723
Bottrop,2020-05-01T03:30:00+02:00,149,6,95
Coesfeld (Kreis),2020-05-01T03:30:00+02:00,515,22,423
Dortmund,2020-05-01T03:30:00+02:00,684,6,575
Duisburg,2020-05-01T03:30:00+02:00,878,21,589
Düren (Kreis),2020-05-01T03:30:00+02:00,556,31,426
Düsseldorf,2020-05-01T03:30:00+02:00,1042,24,786
Ennepe-Ruhr-Kreis,2020-05-01T03:30:00+02:00,385,13,310
Essen,2020-05-01T03:30:00+02:00,742,33,559
Euskirchen (Kreis),2020-05-01T03:30:00+02:00,357,15,242
Gelsenkirchen,2020-05-01T03:30:00+02:00,336,10,227
Gütersloh (Kreis),2020-05-01T03:30:00+02:00,594,18,459
Hagen,2020-05-01T03:30:00+02:00,255,7,170
Hamm,2020-05-01T03:30:00+02:00,442,31,276
Heinsberg (Kreis),2020-05-01T03:30:00+02:00,1755,62,1522
Herford (Kreis),2020-05-01T03:30:00+02:00,324,6,255
Herne,2020-05-01T03:30:00+02:00,168,1,113
Hochsauerlandkreis (Kreis),2020-05-01T03:30:00+02:00,583,15,447
Höxter (Kreis),2020-05-01T03:30:00+02:00,296,6,209
Kleve (Kreis),2020-05-01T03:30:00+02:00,587,25,386
Köln,2020-05-01T03:30:00+02:00,2289,85,2029
Krefeld,2020-05-01T03:30:00+02:00,503,19,355
Leverkusen,2020-05-01T03:30:00+02:00,200,4,160
Lippe (Kreis),2020-05-01T03:30:00+02:00,710,29,503
Märkischer Kreis,2020-05-01T03:30:00+02:00,559,22,335
Mettmann (Kreis),2020-05-01T03:30:00+02:00,859,59,574
Minden-Lübbecke (Kreis),2020-05-01T03:30:00+02:00,423,7,345
Mönchengladbach,2020-05-01T03:30:00+02:00,486,35,336
Mülheim / Ruhr,2020-05-01T03:30:00+02:00,176,7,118
Münster,2020-05-01T03:30:00+02:00,632,13,580
Oberbergischer Kreis,2020-05-01T03:30:00+02:00,451,13,358
Oberhausen,2020-05-01T03:30:00+02:00,191,1,149
Olpe (Kreis),2020-05-01T03:30:00+02:00,566,38,475
Paderborn (Kreis),2020-05-01T03:30:00+02:00,582,26,380
Recklinghausen (Kreis),2020-05-01T03:30:00+02:00,1060,24,754
Remscheid,2020-05-01T03:30:00+02:00,213,14,191
Rhein-Erft-Kreis,2020-05-01T03:30:00+02:00,970,57,572
Rheinisch-Bergischer Kreis,2020-05-01T03:30:00+02:00,429,15,318
Rhein-Kreis Neuss,2020-05-01T03:30:00+02:00,596,20,507
Rhein-Sieg-Kreis,2020-05-01T03:30:00+02:00,1163,41,932
Siegen-Wittgenstein (Kreis),2020-05-01T03:30:00+02:00,287,8,197
Soest (Kreis),2020-05-01T03:30:00+02:00,343,5,296
Solingen,2020-05-01T03:30:00+02:00,227,7,180
Steinfurt (Kreis),2020-05-01T03:30:00+02:00,1223,60,903
Unna (Kreis),2020-05-01T03:30:00+02:00,616,28,317
Viersen (Kreis),2020-05-01T03:30:00+02:00,627,29,400
Warendorf (Kreis),2020-05-01T03:30:00+02:00,463,12,363
Wesel (Kreis),2020-05-01T03:30:00+02:00,509,22,360
Wuppertal,2020-05-01T03:30:00+02:00,813,65,455
