Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-09-08T03:30:00+02:00,2383,103,2247
Bielefeld,2020-09-08T03:30:00+02:00,772,7,701
Bochum,2020-09-08T03:30:00+02:00,1084,27,987
Bonn,2020-09-08T03:30:00+02:00,1064,9,1013
Borken (Kreis),2020-09-08T03:30:00+02:00,1276,38,1204
Bottrop,2020-09-08T03:30:00+02:00,315,7,298
Coesfeld (Kreis),2020-09-08T03:30:00+02:00,917,25,887
Dortmund,2020-09-08T03:30:00+02:00,1747,20,1559
Duisburg,2020-09-08T03:30:00+02:00,2498,69,2315
Düren (Kreis),2020-09-08T03:30:00+02:00,899,41,832
Düsseldorf,2020-09-08T03:30:00+02:00,2767,47,2624
Ennepe-Ruhr-Kreis,2020-09-08T03:30:00+02:00,761,15,708
Essen,2020-09-08T03:30:00+02:00,1678,46,1522
Euskirchen (Kreis),2020-09-08T03:30:00+02:00,710,27,656
Gelsenkirchen,2020-09-08T03:30:00+02:00,853,20,767
Gütersloh (Kreis),2020-09-08T03:30:00+02:00,2891,20,2816
Hagen,2020-09-08T03:30:00+02:00,685,14,627
Hamm,2020-09-08T03:30:00+02:00,721,37,656
Heinsberg (Kreis),2020-09-08T03:30:00+02:00,2086,90,1955
Herford (Kreis),2020-09-08T03:30:00+02:00,563,8,543
Herne,2020-09-08T03:30:00+02:00,465,6,436
Hochsauerlandkreis,2020-09-08T03:30:00+02:00,837,18,779
Höxter (Kreis),2020-09-08T03:30:00+02:00,413,18,387
Kleve (Kreis),2020-09-08T03:30:00+02:00,1054,37,999
Köln,2020-09-08T03:30:00+02:00,3858,113,3517
Krefeld,2020-09-08T03:30:00+02:00,872,24,787
Leverkusen,2020-09-08T03:30:00+02:00,443,7,397
Lippe (Kreis),2020-09-08T03:30:00+02:00,909,31,844
Märkischer Kreis,2020-09-08T03:30:00+02:00,969,32,824
Mettmann (Kreis),2020-09-08T03:30:00+02:00,1756,83,1624
Minden-Lübbecke (Kreis),2020-09-08T03:30:00+02:00,746,13,718
Mönchengladbach,2020-09-08T03:30:00+02:00,996,50,894
Mülheim / Ruhr,2020-09-08T03:30:00+02:00,485,14,434
Münster,2020-09-08T03:30:00+02:00,947,13,894
Oberbergischer Kreis,2020-09-08T03:30:00+02:00,643,18,591
Oberhausen,2020-09-08T03:30:00+02:00,533,13,482
Olpe (Kreis),2020-09-08T03:30:00+02:00,761,56,687
Paderborn (Kreis),2020-09-08T03:30:00+02:00,846,34,772
Recklinghausen (Kreis),2020-09-08T03:30:00+02:00,1908,44,1750
Remscheid,2020-09-08T03:30:00+02:00,363,18,329
Rhein-Erft-Kreis,2020-09-08T03:30:00+02:00,1525,78,1314
Rheinisch-Bergischer Kreis,2020-09-08T03:30:00+02:00,651,23,584
Rhein-Kreis Neuss,2020-09-08T03:30:00+02:00,1187,24,1117
Rhein-Sieg-Kreis,2020-09-08T03:30:00+02:00,1901,53,1780
Siegen-Wittgenstein (Kreis),2020-09-08T03:30:00+02:00,549,8,484
Soest (Kreis),2020-09-08T03:30:00+02:00,506,8,474
Solingen,2020-09-08T03:30:00+02:00,496,13,434
Steinfurt (Kreis),2020-09-08T03:30:00+02:00,1607,90,1482
Unna (Kreis),2020-09-08T03:30:00+02:00,1182,42,1027
Viersen (Kreis),2020-09-08T03:30:00+02:00,940,37,840
Warendorf (Kreis),2020-09-08T03:30:00+02:00,962,20,921
Wesel (Kreis),2020-09-08T03:30:00+02:00,1236,29,1084
Wuppertal,2020-09-08T03:30:00+02:00,1478,86,1315
