Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-27T03:30:00+02:00,1960,91,1839
Bielefeld,2020-05-27T03:30:00+02:00,410,4,390
Bochum,2020-05-27T03:30:00+02:00,504,18,430
Bonn,2020-05-27T03:30:00+02:00,718,8,683
Borken (Kreis),2020-05-27T03:30:00+02:00,1056,38,900
Bottrop,2020-05-27T03:30:00+02:00,195,6,175
Coesfeld (Kreis),2020-05-27T03:30:00+02:00,859,24,695
Dortmund,2020-05-27T03:30:00+02:00,729,6,706
Duisburg,2020-05-27T03:30:00+02:00,1136,53,899
Düren (Kreis),2020-05-27T03:30:00+02:00,591,38,531
Düsseldorf,2020-05-27T03:30:00+02:00,1391,30,1148
Ennepe-Ruhr-Kreis,2020-05-27T03:30:00+02:00,425,14,385
Essen,2020-05-27T03:30:00+02:00,836,36,711
Euskirchen (Kreis),2020-05-27T03:30:00+02:00,458,21,381
Gelsenkirchen,2020-05-27T03:30:00+02:00,396,14,335
Gütersloh (Kreis),2020-05-27T03:30:00+02:00,635,19,575
Hagen,2020-05-27T03:30:00+02:00,327,13,295
Hamm,2020-05-27T03:30:00+02:00,472,36,401
Heinsberg (Kreis),2020-05-27T03:30:00+02:00,1873,70,1682
Herford (Kreis),2020-05-27T03:30:00+02:00,331,7,318
Herne,2020-05-27T03:30:00+02:00,190,2,169
Hochsauerlandkreis,2020-05-27T03:30:00+02:00,608,17,570
Höxter (Kreis),2020-05-27T03:30:00+02:00,351,18,299
Kleve (Kreis),2020-05-27T03:30:00+02:00,688,35,569
Köln,2020-05-27T03:30:00+02:00,2461,96,2280
Krefeld,2020-05-27T03:30:00+02:00,621,22,546
Leverkusen,2020-05-27T03:30:00+02:00,239,5,207
Lippe (Kreis),2020-05-27T03:30:00+02:00,742,29,682
Märkischer Kreis,2020-05-27T03:30:00+02:00,597,29,526
Mettmann (Kreis),2020-05-27T03:30:00+02:00,935,78,816
Minden-Lübbecke (Kreis),2020-05-27T03:30:00+02:00,482,9,422
Mönchengladbach,2020-05-27T03:30:00+02:00,606,39,467
Mülheim / Ruhr,2020-05-27T03:30:00+02:00,202,9,171
Münster,2020-05-27T03:30:00+02:00,706,13,637
Oberbergischer Kreis,2020-05-27T03:30:00+02:00,486,17,443
Oberhausen,2020-05-27T03:30:00+02:00,259,9,234
Olpe (Kreis),2020-05-27T03:30:00+02:00,627,53,549
Paderborn (Kreis),2020-05-27T03:30:00+02:00,634,33,546
Recklinghausen (Kreis),2020-05-27T03:30:00+02:00,1263,38,1144
Remscheid,2020-05-27T03:30:00+02:00,237,17,211
Rhein-Erft-Kreis,2020-05-27T03:30:00+02:00,1084,75,970
Rheinisch-Bergischer Kreis,2020-05-27T03:30:00+02:00,463,20,413
Rhein-Kreis Neuss,2020-05-27T03:30:00+02:00,682,20,643
Rhein-Sieg-Kreis,2020-05-27T03:30:00+02:00,1419,48,1134
Siegen-Wittgenstein (Kreis),2020-05-27T03:30:00+02:00,314,8,287
Soest (Kreis),2020-05-27T03:30:00+02:00,361,8,346
Solingen,2020-05-27T03:30:00+02:00,245,8,228
Steinfurt (Kreis),2020-05-27T03:30:00+02:00,1326,80,1201
Unna (Kreis),2020-05-27T03:30:00+02:00,672,34,532
Viersen (Kreis),2020-05-27T03:30:00+02:00,704,35,590
Warendorf (Kreis),2020-05-27T03:30:00+02:00,485,19,453
Wesel (Kreis),2020-05-27T03:30:00+02:00,611,26,507
Wuppertal,2020-05-27T03:30:00+02:00,920,81,753
