Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-12-27T23:59:00+01:00,12986,127,10073
Duisburg,5112,2020-12-27T23:59:00+01:00,14892,323,12726
Essen,5113,2020-12-27T23:59:00+01:00,12645,187,8750
Krefeld,5114,2020-12-27T23:59:00+01:00,5044,48,3766
Mönchengladbach,5116,2020-12-27T23:59:00+01:00,5550,116,4381
Mülheim / Ruhr,5117,2020-12-27T23:59:00+01:00,4202,96,3562
Oberhausen,5119,2020-12-27T23:59:00+01:00,5030,107,4096
Remscheid,5120,2020-12-27T23:59:00+01:00,2817,88,2328
Solingen,5122,2020-12-27T23:59:00+01:00,4750,88,4056
Wuppertal,5124,2020-12-27T23:59:00+01:00,9300,206,7690
Kleve (Kreis),5154,2020-12-27T23:59:00+01:00,4646,82,3355
Mettmann (Kreis),5158,2020-12-27T23:59:00+01:00,10228,244,8336
Rhein-Kreis Neuss,5162,2020-12-27T23:59:00+01:00,7945,107,5560
Viersen (Kreis),5166,2020-12-27T23:59:00+01:00,5719,107,3450
Wesel (Kreis),5170,2020-12-27T23:59:00+01:00,8403,68,6980
Bonn,5314,2020-12-27T23:59:00+01:00,6813,64,5524
Köln,5315,2020-12-27T23:59:00+01:00,25281,329,18971
Leverkusen,5316,2020-12-27T23:59:00+01:00,3387,30,2907
Aachen & Städteregion Aachen,5334,2020-12-27T23:59:00+01:00,14016,262,12201
Düren (Kreis),5358,2020-12-27T23:59:00+01:00,6931,144,5994
Rhein-Erft-Kreis,5362,2020-12-27T23:59:00+01:00,8718,171,7637
Euskirchen (Kreis),5366,2020-12-27T23:59:00+01:00,3701,84,2985
Heinsberg (Kreis),5370,2020-12-27T23:59:00+01:00,6027,160,4959
Oberbergischer Kreis,5374,2020-12-27T23:59:00+01:00,5493,84,4422
Rheinisch-Bergischer Kreis,5378,2020-12-27T23:59:00+01:00,5206,42,4445
Rhein-Sieg-Kreis,5382,2020-12-27T23:59:00+01:00,11373,174,7791
Bottrop,5512,2020-12-27T23:59:00+01:00,2677,20,2244
Gelsenkirchen,5513,2020-12-27T23:59:00+01:00,7175,82,5849
Münster,5515,2020-12-27T23:59:00+01:00,4141,46,3512
Borken (Kreis),5554,2020-12-27T23:59:00+01:00,6646,117,5633
Coesfeld (Kreis),5558,2020-12-27T23:59:00+01:00,2893,34,2430
Recklinghausen (Kreis),5562,2020-12-27T23:59:00+01:00,15495,233,12520
Steinfurt (Kreis),5566,2020-12-27T23:59:00+01:00,7098,149,5994
Warendorf (Kreis),5570,2020-12-27T23:59:00+01:00,5655,80,4536
Bielefeld,5711,2020-12-27T23:59:00+01:00,6915,78,4520
Gütersloh (Kreis),5754,2020-12-27T23:59:00+01:00,10259,114,8489
Herford (Kreis),5758,2020-12-27T23:59:00+01:00,5136,56,3435
Höxter (Kreis),5762,2020-12-27T23:59:00+01:00,2216,31,1810
Lippe (Kreis),5766,2020-12-27T23:59:00+01:00,8289,137,7191
Minden-Lübbecke (Kreis),5770,2020-12-27T23:59:00+01:00,6946,84,5585
Paderborn (Kreis),5774,2020-12-27T23:59:00+01:00,4253,86,3586
Bochum,5911,2020-12-27T23:59:00+01:00,7788,71,5183
Dortmund,5913,2020-12-27T23:59:00+01:00,13396,153,11401
Hagen,5914,2020-12-27T23:59:00+01:00,5204,106,3841
Hamm,5915,2020-12-27T23:59:00+01:00,4772,88,4235
Herne,5916,2020-12-27T23:59:00+01:00,4579,65,3791
Ennepe-Ruhr-Kreis,5954,2020-12-27T23:59:00+01:00,6099,128,5040
Hochsauerlandkreis,5958,2020-12-27T23:59:00+01:00,4011,72,3551
Märkischer Kreis,5962,2020-12-27T23:59:00+01:00,7684,111,5104
Olpe (Kreis),5966,2020-12-27T23:59:00+01:00,2632,84,2176
Siegen-Wittgenstein (Kreis),5970,2020-12-27T23:59:00+01:00,4589,53,3939
Soest (Kreis),5974,2020-12-27T23:59:00+01:00,3300,55,2733
Unna (Kreis),5978,2020-12-27T23:59:00+01:00,9517,193,8309
