Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-12T23:59:00+02:00,20275,333,18874
Duisburg,5112,2021-04-12T23:59:00+02:00,23690,564,21385
Essen,5113,2021-04-12T23:59:00+02:00,21527,514,19155
Krefeld,5114,2021-04-12T23:59:00+02:00,8983,144,7522
Mönchengladbach,5116,2021-04-12T23:59:00+02:00,8805,209,7545
Mülheim / Ruhr,5117,2021-04-12T23:59:00+02:00,6813,208,6195
Oberhausen,5119,2021-04-12T23:59:00+02:00,9112,309,8295
Remscheid,5120,2021-04-12T23:59:00+02:00,4812,140,3862
Solingen,5122,2021-04-12T23:59:00+02:00,7705,166,7097
Wuppertal,5124,2021-04-12T23:59:00+02:00,16018,420,14447
Kleve (Kreis),5154,2021-04-12T23:59:00+02:00,8902,159,7413
Mettmann (Kreis),5158,2021-04-12T23:59:00+02:00,18939,646,16938
Rhein-Kreis Neuss,5162,2021-04-12T23:59:00+02:00,14163,297,12827
Viersen (Kreis),5166,2021-04-12T23:59:00+02:00,9735,269,8150
Wesel (Kreis),5170,2021-04-12T23:59:00+02:00,14312,243,13228
Bonn,5314,2021-04-12T23:59:00+02:00,11341,215,10157
Köln,5315,2021-04-12T23:59:00+02:00,41915,600,35465
Leverkusen,5316,2021-04-12T23:59:00+02:00,5836,84,5427
Aachen & Städteregion Aachen,5334,2021-04-12T23:59:00+02:00,21482,509,20035
Düren (Kreis),5358,2021-04-12T23:59:00+02:00,11487,255,10596
Rhein-Erft-Kreis,5362,2021-04-12T23:59:00+02:00,15549,347,14216
Euskirchen (Kreis),5366,2021-04-12T23:59:00+02:00,6322,215,5674
Heinsberg (Kreis),5370,2021-04-12T23:59:00+02:00,9628,351,8336
Oberbergischer Kreis,5374,2021-04-12T23:59:00+02:00,11083,186,10126
Rheinisch-Bergischer Kreis,5378,2021-04-12T23:59:00+02:00,9034,119,8396
Rhein-Sieg-Kreis,5382,2021-04-12T23:59:00+02:00,19000,435,17340
Bottrop,5512,2021-04-12T23:59:00+02:00,4504,97,4229
Gelsenkirchen,5513,2021-04-12T23:59:00+02:00,12314,364,11169
Münster,5515,2021-04-12T23:59:00+02:00,6773,106,6282
Borken (Kreis),5554,2021-04-12T23:59:00+02:00,11458,220,10606
Coesfeld (Kreis),5558,2021-04-12T23:59:00+02:00,4679,80,4259
Recklinghausen (Kreis),5562,2021-04-12T23:59:00+02:00,26317,782,23810
Steinfurt (Kreis),5566,2021-04-12T23:59:00+02:00,13228,289,12140
Warendorf (Kreis),5570,2021-04-12T23:59:00+02:00,9616,210,8884
Bielefeld,5711,2021-04-12T23:59:00+02:00,11903,295,10132
Gütersloh (Kreis),5754,2021-04-12T23:59:00+02:00,15836,284,14654
Herford (Kreis),5758,2021-04-12T23:59:00+02:00,9156,156,7775
Höxter (Kreis),5762,2021-04-12T23:59:00+02:00,4334,136,4039
Lippe (Kreis),5766,2021-04-12T23:59:00+02:00,14276,353,13194
Minden-Lübbecke (Kreis),5770,2021-04-12T23:59:00+02:00,12664,245,11728
Paderborn (Kreis),5774,2021-04-12T23:59:00+02:00,7754,144,7234
Bochum,5911,2021-04-12T23:59:00+02:00,12856,190,11045
Dortmund,5913,2021-04-12T23:59:00+02:00,22056,330,20570
Hagen,5914,2021-04-12T23:59:00+02:00,9500,268,8101
Hamm,5915,2021-04-12T23:59:00+02:00,7968,172,7441
Herne,5916,2021-04-12T23:59:00+02:00,7785,236,6877
Ennepe-Ruhr-Kreis,5954,2021-04-12T23:59:00+02:00,11053,316,10247
Hochsauerlandkreis,5958,2021-04-12T23:59:00+02:00,7607,175,7017
Märkischer Kreis,5962,2021-04-12T23:59:00+02:00,16517,335,12864
Olpe (Kreis),5966,2021-04-12T23:59:00+02:00,4500,140,4161
Siegen-Wittgenstein (Kreis),5970,2021-04-12T23:59:00+02:00,9561,156,8559
Soest (Kreis),5974,2021-04-12T23:59:00+02:00,6979,169,6425
Unna (Kreis),5978,2021-04-12T23:59:00+02:00,15072,444,13843
