Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-06-01T23:59:00+02:00,24885,418,24000
Duisburg,5112,2021-06-01T23:59:00+02:00,28555,655,27400
Essen,5113,2021-06-01T23:59:00+02:00,25765,575,24600
Krefeld,5114,2021-06-01T23:59:00+02:00,11508,173,10500
Mönchengladbach,5116,2021-06-01T23:59:00+02:00,10864,229,10000
Mülheim / Ruhr,5117,2021-06-01T23:59:00+02:00,8391,230,8000
Oberhausen,5119,2021-06-01T23:59:00+02:00,10890,349,10400
Remscheid,5120,2021-06-01T23:59:00+02:00,6225,171,5700
Solingen,5122,2021-06-01T23:59:00+02:00,9204,191,8900
Wuppertal,5124,2021-06-01T23:59:00+02:00,19857,477,19000
Kleve (Kreis),5154,2021-06-01T23:59:00+02:00,11224,183,10300
Mettmann (Kreis),5158,2021-06-01T23:59:00+02:00,24037,749,22500
Rhein-Kreis Neuss,5162,2021-06-01T23:59:00+02:00,17943,344,17300
Viersen (Kreis),5166,2021-06-01T23:59:00+02:00,11522,304,10600
Wesel (Kreis),5170,2021-06-01T23:59:00+02:00,17534,296,17000
Bonn,5314,2021-06-01T23:59:00+02:00,14319,243,13500
Köln,5315,2021-06-01T23:59:00+02:00,52842,707,48800
Leverkusen,5316,2021-06-01T23:59:00+02:00,7855,98,7600
Aachen & Städteregion Aachen,5334,2021-06-01T23:59:00+02:00,26355,570,25300
Düren (Kreis),5358,2021-06-01T23:59:00+02:00,13564,287,13100
Rhein-Erft-Kreis,5362,2021-06-01T23:59:00+02:00,19896,398,19200
Euskirchen (Kreis),5366,2021-06-01T23:59:00+02:00,7904,238,7500
Heinsberg (Kreis),5370,2021-06-01T23:59:00+02:00,11472,364,10500
Oberbergischer Kreis,5374,2021-06-01T23:59:00+02:00,14290,246,13800
Rheinisch-Bergischer Kreis,5378,2021-06-01T23:59:00+02:00,11150,162,10900
Rhein-Sieg-Kreis,5382,2021-06-01T23:59:00+02:00,22997,529,22100
Bottrop,5512,2021-06-01T23:59:00+02:00,5322,109,5100
Gelsenkirchen,5513,2021-06-01T23:59:00+02:00,15354,401,14700
Münster,5515,2021-06-01T23:59:00+02:00,8142,120,7900
Borken (Kreis),5554,2021-06-01T23:59:00+02:00,13800,257,13300
Coesfeld (Kreis),5558,2021-06-01T23:59:00+02:00,5548,98,5400
Recklinghausen (Kreis),5562,2021-06-01T23:59:00+02:00,31390,912,29900
Steinfurt (Kreis),5566,2021-06-01T23:59:00+02:00,16925,324,16300
Warendorf (Kreis),5570,2021-06-01T23:59:00+02:00,11598,246,11200
Bielefeld,5711,2021-06-01T23:59:00+02:00,15666,337,14000
Gütersloh (Kreis),5754,2021-06-01T23:59:00+02:00,19792,313,19000
Herford (Kreis),5758,2021-06-01T23:59:00+02:00,11095,181,10800
Höxter (Kreis),5762,2021-06-01T23:59:00+02:00,5038,141,4800
Lippe (Kreis),5766,2021-06-01T23:59:00+02:00,16981,386,16400
Minden-Lübbecke (Kreis),5770,2021-06-01T23:59:00+02:00,14856,261,14500
Paderborn (Kreis),5774,2021-06-01T23:59:00+02:00,10279,156,9900
Bochum,5911,2021-06-01T23:59:00+02:00,15918,237,14600
Dortmund,5913,2021-06-01T23:59:00+02:00,27893,383,26800
Hagen,5914,2021-06-01T23:59:00+02:00,12263,309,10900
Hamm,5915,2021-06-01T23:59:00+02:00,10240,196,9900
Herne,5916,2021-06-01T23:59:00+02:00,9499,267,9000
Ennepe-Ruhr-Kreis,5954,2021-06-01T23:59:00+02:00,13298,359,12800
Hochsauerlandkreis,5958,2021-06-01T23:59:00+02:00,9640,200,9200
Märkischer Kreis,5962,2021-06-01T23:59:00+02:00,20620,404,19000
Olpe (Kreis),5966,2021-06-01T23:59:00+02:00,5779,159,5500
Siegen-Wittgenstein (Kreis),5970,2021-06-01T23:59:00+02:00,11529,175,11200
Soest (Kreis),5974,2021-06-01T23:59:00+02:00,8547,186,8200
Unna (Kreis),5978,2021-06-01T23:59:00+02:00,18796,486,18000
