Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-08-20T03:30:00+02:00,2247,102,2074
Bielefeld,2020-08-20T03:30:00+02:00,702,7,610
Bochum,2020-08-20T03:30:00+02:00,990,25,776
Bonn,2020-08-20T03:30:00+02:00,950,9,889
Borken (Kreis),2020-08-20T03:30:00+02:00,1240,38,1133
Bottrop,2020-08-20T03:30:00+02:00,292,7,273
Coesfeld (Kreis),2020-08-20T03:30:00+02:00,903,25,872
Dortmund,2020-08-20T03:30:00+02:00,1535,18,1256
Duisburg,2020-08-20T03:30:00+02:00,2307,66,2036
Düren (Kreis),2020-08-20T03:30:00+02:00,821,40,740
Düsseldorf,2020-08-20T03:30:00+02:00,2472,45,2258
Ennepe-Ruhr-Kreis,2020-08-20T03:30:00+02:00,691,15,594
Essen,2020-08-20T03:30:00+02:00,1502,46,1301
Euskirchen (Kreis),2020-08-20T03:30:00+02:00,659,26,602
Gelsenkirchen,2020-08-20T03:30:00+02:00,760,20,631
Gütersloh (Kreis),2020-08-20T03:30:00+02:00,2803,20,2690
Hagen,2020-08-20T03:30:00+02:00,604,13,502
Hamm,2020-08-20T03:30:00+02:00,666,36,577
Heinsberg (Kreis),2020-08-20T03:30:00+02:00,2030,87,1897
Herford (Kreis),2020-08-20T03:30:00+02:00,533,8,469
Herne,2020-08-20T03:30:00+02:00,422,5,331
Hochsauerlandkreis,2020-08-20T03:30:00+02:00,793,18,694
Höxter (Kreis),2020-08-20T03:30:00+02:00,397,18,365
Kleve (Kreis),2020-08-20T03:30:00+02:00,1010,37,895
Köln,2020-08-20T03:30:00+02:00,3383,113,3055
Krefeld,2020-08-20T03:30:00+02:00,780,24,715
Leverkusen,2020-08-20T03:30:00+02:00,376,5,312
Lippe (Kreis),2020-08-20T03:30:00+02:00,869,31,778
Märkischer Kreis,2020-08-20T03:30:00+02:00,845,32,663
Mettmann (Kreis),2020-08-20T03:30:00+02:00,1618,83,1412
Minden-Lübbecke (Kreis),2020-08-20T03:30:00+02:00,678,13,586
Mönchengladbach,2020-08-20T03:30:00+02:00,925,48,784
Mülheim / Ruhr,2020-08-20T03:30:00+02:00,410,14,361
Münster,2020-08-20T03:30:00+02:00,884,13,811
Oberbergischer Kreis,2020-08-20T03:30:00+02:00,587,18,523
Oberhausen,2020-08-20T03:30:00+02:00,464,12,398
Olpe (Kreis),2020-08-20T03:30:00+02:00,732,56,637
Paderborn (Kreis),2020-08-20T03:30:00+02:00,805,34,732
Recklinghausen (Kreis),2020-08-20T03:30:00+02:00,1746,43,1558
Remscheid,2020-08-20T03:30:00+02:00,319,18,266
Rhein-Erft-Kreis,2020-08-20T03:30:00+02:00,1364,78,1166
Rheinisch-Bergischer Kreis,2020-08-20T03:30:00+02:00,591,22,518
Rhein-Kreis Neuss,2020-08-20T03:30:00+02:00,1062,23,946
Rhein-Sieg-Kreis,2020-08-20T03:30:00+02:00,1726,53,1599
Siegen-Wittgenstein (Kreis),2020-08-20T03:30:00+02:00,498,8,381
Soest (Kreis),2020-08-20T03:30:00+02:00,474,8,407
Solingen,2020-08-20T03:30:00+02:00,435,12,374
Steinfurt (Kreis),2020-08-20T03:30:00+02:00,1547,87,1377
Unna (Kreis),2020-08-20T03:30:00+02:00,1090,40,851
Viersen (Kreis),2020-08-20T03:30:00+02:00,860,37,754
Warendorf (Kreis),2020-08-20T03:30:00+02:00,930,20,860
Wesel (Kreis),2020-08-20T03:30:00+02:00,1124,28,916
Wuppertal,2020-08-20T03:30:00+02:00,1319,86,1084
