Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-17T03:30:00+02:00,1984,96,1871
Bielefeld,2020-06-17T03:30:00+02:00,419,5,399
Bochum,2020-06-17T03:30:00+02:00,587,19,521
Bonn,2020-06-17T03:30:00+02:00,752,8,737
Borken (Kreis),2020-06-17T03:30:00+02:00,1109,38,1056
Bottrop,2020-06-17T03:30:00+02:00,210,7,197
Coesfeld (Kreis),2020-06-17T03:30:00+02:00,869,24,842
Dortmund,2020-06-17T03:30:00+02:00,828,8,733
Duisburg,2020-06-17T03:30:00+02:00,1346,57,1092
Düren (Kreis),2020-06-17T03:30:00+02:00,604,39,556
Düsseldorf,2020-06-17T03:30:00+02:00,1576,36,1410
Ennepe-Ruhr-Kreis,2020-06-17T03:30:00+02:00,456,14,418
Essen,2020-06-17T03:30:00+02:00,905,41,806
Euskirchen (Kreis),2020-06-17T03:30:00+02:00,471,22,429
Gelsenkirchen,2020-06-17T03:30:00+02:00,456,14,380
Gütersloh (Kreis),2020-06-17T03:30:00+02:00,840,20,668
Hagen,2020-06-17T03:30:00+02:00,349,13,317
Hamm,2020-06-17T03:30:00+02:00,484,36,437
Heinsberg (Kreis),2020-06-17T03:30:00+02:00,1909,78,1781
Herford (Kreis),2020-06-17T03:30:00+02:00,341,7,324
Herne,2020-06-17T03:30:00+02:00,205,2,192
Hochsauerlandkreis,2020-06-17T03:30:00+02:00,614,17,591
Höxter (Kreis),2020-06-17T03:30:00+02:00,366,18,335
Kleve (Kreis),2020-06-17T03:30:00+02:00,777,37,670
Köln,2020-06-17T03:30:00+02:00,2560,101,2384
Krefeld,2020-06-17T03:30:00+02:00,645,22,610
Leverkusen,2020-06-17T03:30:00+02:00,248,5,234
Lippe (Kreis),2020-06-17T03:30:00+02:00,749,29,715
Märkischer Kreis,2020-06-17T03:30:00+02:00,606,31,567
Mettmann (Kreis),2020-06-17T03:30:00+02:00,973,79,883
Minden-Lübbecke (Kreis),2020-06-17T03:30:00+02:00,489,12,473
Mönchengladbach,2020-06-17T03:30:00+02:00,650,41,577
Mülheim / Ruhr,2020-06-17T03:30:00+02:00,224,12,195
Münster,2020-06-17T03:30:00+02:00,730,13,704
Oberbergischer Kreis,2020-06-17T03:30:00+02:00,490,18,470
Oberhausen,2020-06-17T03:30:00+02:00,269,10,253
Olpe (Kreis),2020-06-17T03:30:00+02:00,648,56,580
Paderborn (Kreis),2020-06-17T03:30:00+02:00,670,33,605
Recklinghausen (Kreis),2020-06-17T03:30:00+02:00,1311,40,1232
Remscheid,2020-06-17T03:30:00+02:00,240,18,221
Rhein-Erft-Kreis,2020-06-17T03:30:00+02:00,1106,76,1014
Rheinisch-Bergischer Kreis,2020-06-17T03:30:00+02:00,471,21,442
Rhein-Kreis Neuss,2020-06-17T03:30:00+02:00,719,20,694
Rhein-Sieg-Kreis,2020-06-17T03:30:00+02:00,1452,50,1386
Siegen-Wittgenstein (Kreis),2020-06-17T03:30:00+02:00,314,8,304
Soest (Kreis),2020-06-17T03:30:00+02:00,372,8,354
Solingen,2020-06-17T03:30:00+02:00,269,8,241
Steinfurt (Kreis),2020-06-17T03:30:00+02:00,1335,82,1238
Unna (Kreis),2020-06-17T03:30:00+02:00,703,38,588
Viersen (Kreis),2020-06-17T03:30:00+02:00,719,36,668
Warendorf (Kreis),2020-06-17T03:30:00+02:00,531,20,472
Wesel (Kreis),2020-06-17T03:30:00+02:00,662,27,573
Wuppertal,2020-06-17T03:30:00+02:00,960,85,846
