Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-11-10T23:59:00+01:00,7633,70,3806
Duisburg,5112,2020-11-10T23:59:00+01:00,7544,109,4839
Essen,5113,2020-11-10T23:59:00+01:00,5872,65,3240
Krefeld,5114,2020-11-10T23:59:00+01:00,2521,29,1130
Mönchengladbach,5116,2020-11-10T23:59:00+01:00,2488,61,1790
Mülheim / Ruhr,5117,2020-11-10T23:59:00+01:00,1779,20,1283
Oberhausen,5119,2020-11-10T23:59:00+01:00,1890,18,1284
Remscheid,5120,2020-11-10T23:59:00+01:00,1465,23,1034
Solingen,5122,2020-11-10T23:59:00+01:00,2112,20,1623
Wuppertal,5124,2020-11-10T23:59:00+01:00,4506,92,2953
Kleve (Kreis),5154,2020-11-10T23:59:00+01:00,2491,52,1316
Mettmann (Kreis),5158,2020-11-10T23:59:00+01:00,5152,112,3349
Rhein-Kreis Neuss,5162,2020-11-10T23:59:00+01:00,3832,39,2209
Viersen (Kreis),5166,2020-11-10T23:59:00+01:00,2357,42,1117
Wesel (Kreis),5170,2020-11-10T23:59:00+01:00,3217,35,2658
Bonn,5314,2020-11-10T23:59:00+01:00,2961,20,2235
Köln,5315,2020-11-10T23:59:00+01:00,14221,181,6327
Leverkusen,5316,2020-11-10T23:59:00+01:00,1626,15,1280
Aachen & Städteregion Aachen,5334,2020-11-10T23:59:00+01:00,7427,141,5792
Düren (Kreis),5358,2020-11-10T23:59:00+01:00,3106,54,2208
Rhein-Erft-Kreis,5362,2020-11-10T23:59:00+01:00,4356,93,3347
Euskirchen (Kreis),5366,2020-11-10T23:59:00+01:00,1636,35,1149
Heinsberg (Kreis),5370,2020-11-10T23:59:00+01:00,3297,102,2702
Oberbergischer Kreis,5374,2020-11-10T23:59:00+01:00,2239,28,1580
Rheinisch-Bergischer Kreis,5378,2020-11-10T23:59:00+01:00,2429,27,1692
Rhein-Sieg-Kreis,5382,2020-11-10T23:59:00+01:00,5367,70,2638
Bottrop,5512,2020-11-10T23:59:00+01:00,1146,10,555
Gelsenkirchen,5513,2020-11-10T23:59:00+01:00,3482,23,1939
Münster,5515,2020-11-10T23:59:00+01:00,2285,17,1791
Borken (Kreis),5554,2020-11-10T23:59:00+01:00,3197,57,2327
Coesfeld (Kreis),5558,2020-11-10T23:59:00+01:00,1658,26,1334
Recklinghausen (Kreis),5562,2020-11-10T23:59:00+01:00,6877,64,4661
Steinfurt (Kreis),5566,2020-11-10T23:59:00+01:00,3622,100,2725
Warendorf (Kreis),5570,2020-11-10T23:59:00+01:00,2641,23,1940
Bielefeld,5711,2020-11-10T23:59:00+01:00,2805,12,1174
Gütersloh (Kreis),5754,2020-11-10T23:59:00+01:00,5262,28,4034
Herford (Kreis),5758,2020-11-10T23:59:00+01:00,2258,11,1507
Höxter (Kreis),5762,2020-11-10T23:59:00+01:00,929,19,672
Lippe (Kreis),5766,2020-11-10T23:59:00+01:00,2655,35,1947
Minden-Lübbecke (Kreis),5770,2020-11-10T23:59:00+01:00,2578,20,1519
Paderborn (Kreis),5774,2020-11-10T23:59:00+01:00,1924,47,1353
Bochum,5911,2020-11-10T23:59:00+01:00,3650,36,1612
Dortmund,5913,2020-11-10T23:59:00+01:00,6201,34,3675
Hagen,5914,2020-11-10T23:59:00+01:00,2332,30,984
Hamm,5915,2020-11-10T23:59:00+01:00,2377,44,1851
Herne,5916,2020-11-10T23:59:00+01:00,2155,21,1291
Ennepe-Ruhr-Kreis,5954,2020-11-10T23:59:00+01:00,2690,45,1923
Hochsauerlandkreis,5958,2020-11-10T23:59:00+01:00,2127,25,1603
Märkischer Kreis,5962,2020-11-10T23:59:00+01:00,3359,39,1698
Olpe (Kreis),5966,2020-11-10T23:59:00+01:00,1497,61,1200
Siegen-Wittgenstein (Kreis),5970,2020-11-10T23:59:00+01:00,1794,9,1350
Soest (Kreis),5974,2020-11-10T23:59:00+01:00,1353,15,998
Unna (Kreis),5978,2020-11-10T23:59:00+01:00,4141,60,2882
