Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-08-24T03:30:00+02:00,2268,102,2087
Bielefeld,2020-08-24T03:30:00+02:00,716,7,620
Bochum,2020-08-24T03:30:00+02:00,1009,27,831
Bonn,2020-08-24T03:30:00+02:00,989,9,905
Borken (Kreis),2020-08-24T03:30:00+02:00,1247,38,1139
Bottrop,2020-08-24T03:30:00+02:00,297,7,275
Coesfeld (Kreis),2020-08-24T03:30:00+02:00,905,25,873
Dortmund,2020-08-24T03:30:00+02:00,1580,19,1318
Duisburg,2020-08-24T03:30:00+02:00,2356,66,2075
Düren (Kreis),2020-08-24T03:30:00+02:00,835,40,759
Düsseldorf,2020-08-24T03:30:00+02:00,2539,45,2299
Ennepe-Ruhr-Kreis,2020-08-24T03:30:00+02:00,706,15,620
Essen,2020-08-24T03:30:00+02:00,1544,46,1339
Euskirchen (Kreis),2020-08-24T03:30:00+02:00,668,26,608
Gelsenkirchen,2020-08-24T03:30:00+02:00,778,20,658
Gütersloh (Kreis),2020-08-24T03:30:00+02:00,2824,20,2719
Hagen,2020-08-24T03:30:00+02:00,623,13,530
Hamm,2020-08-24T03:30:00+02:00,692,36,587
Heinsberg (Kreis),2020-08-24T03:30:00+02:00,2042,89,1901
Herford (Kreis),2020-08-24T03:30:00+02:00,543,8,480
Herne,2020-08-24T03:30:00+02:00,427,5,363
Hochsauerlandkreis,2020-08-24T03:30:00+02:00,806,18,717
Höxter (Kreis),2020-08-24T03:30:00+02:00,400,18,368
Kleve (Kreis),2020-08-24T03:30:00+02:00,1025,37,929
Köln,2020-08-24T03:30:00+02:00,3446,113,3098
Krefeld,2020-08-24T03:30:00+02:00,803,24,723
Leverkusen,2020-08-24T03:30:00+02:00,394,5,312
Lippe (Kreis),2020-08-24T03:30:00+02:00,876,31,787
Märkischer Kreis,2020-08-24T03:30:00+02:00,887,32,696
Mettmann (Kreis),2020-08-24T03:30:00+02:00,1676,83,1440
Minden-Lübbecke (Kreis),2020-08-24T03:30:00+02:00,707,13,586
Mönchengladbach,2020-08-24T03:30:00+02:00,936,49,808
Mülheim / Ruhr,2020-08-24T03:30:00+02:00,421,14,370
Münster,2020-08-24T03:30:00+02:00,904,13,828
Oberbergischer Kreis,2020-08-24T03:30:00+02:00,603,18,529
Oberhausen,2020-08-24T03:30:00+02:00,482,13,417
Olpe (Kreis),2020-08-24T03:30:00+02:00,740,56,645
Paderborn (Kreis),2020-08-24T03:30:00+02:00,813,34,732
Recklinghausen (Kreis),2020-08-24T03:30:00+02:00,1785,43,1573
Remscheid,2020-08-24T03:30:00+02:00,335,18,276
Rhein-Erft-Kreis,2020-08-24T03:30:00+02:00,1379,78,1180
Rheinisch-Bergischer Kreis,2020-08-24T03:30:00+02:00,606,22,524
Rhein-Kreis Neuss,2020-08-24T03:30:00+02:00,1101,23,970
Rhein-Sieg-Kreis,2020-08-24T03:30:00+02:00,1751,53,1614
Siegen-Wittgenstein (Kreis),2020-08-24T03:30:00+02:00,509,8,410
Soest (Kreis),2020-08-24T03:30:00+02:00,485,8,446
Solingen,2020-08-24T03:30:00+02:00,451,12,390
Steinfurt (Kreis),2020-08-24T03:30:00+02:00,1571,88,1382
Unna (Kreis),2020-08-24T03:30:00+02:00,1117,40,921
Viersen (Kreis),2020-08-24T03:30:00+02:00,869,37,779
Warendorf (Kreis),2020-08-24T03:30:00+02:00,939,20,871
Wesel (Kreis),2020-08-24T03:30:00+02:00,1158,28,979
Wuppertal,2020-08-24T03:30:00+02:00,1353,86,1125
