Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-12-01T23:59:00+01:00,10296,96,6762
Duisburg,5112,2020-12-01T23:59:00+01:00,11202,185,8911
Essen,5113,2020-12-01T23:59:00+01:00,8635,119,5380
Krefeld,5114,2020-12-01T23:59:00+01:00,3802,39,2196
Mönchengladbach,5116,2020-12-01T23:59:00+01:00,3853,74,3020
Mülheim / Ruhr,5117,2020-12-01T23:59:00+01:00,2777,38,2365
Oberhausen,5119,2020-12-01T23:59:00+01:00,3064,36,2540
Remscheid,5120,2020-12-01T23:59:00+01:00,2064,41,1706
Solingen,5122,2020-12-01T23:59:00+01:00,3290,47,2665
Wuppertal,5124,2020-12-01T23:59:00+01:00,6588,118,4740
Kleve (Kreis),5154,2020-12-01T23:59:00+01:00,3387,70,2414
Mettmann (Kreis),5158,2020-12-01T23:59:00+01:00,7295,154,5138
Rhein-Kreis Neuss,5162,2020-12-01T23:59:00+01:00,5523,74,3497
Viersen (Kreis),5166,2020-12-01T23:59:00+01:00,3587,49,1994
Wesel (Kreis),5170,2020-12-01T23:59:00+01:00,5509,44,4049
Bonn,5314,2020-12-01T23:59:00+01:00,4418,32,3615
Köln,5315,2020-12-01T23:59:00+01:00,19399,239,12392
Leverkusen,5316,2020-12-01T23:59:00+01:00,2405,23,1950
Aachen & Städteregion Aachen,5334,2020-12-01T23:59:00+01:00,10301,181,9203
Düren (Kreis),5358,2020-12-01T23:59:00+01:00,4854,92,3981
Rhein-Erft-Kreis,5362,2020-12-01T23:59:00+01:00,6484,113,5520
Euskirchen (Kreis),5366,2020-12-01T23:59:00+01:00,2446,43,1912
Heinsberg (Kreis),5370,2020-12-01T23:59:00+01:00,4683,121,3887
Oberbergischer Kreis,5374,2020-12-01T23:59:00+01:00,3533,48,2716
Rheinisch-Bergischer Kreis,5378,2020-12-01T23:59:00+01:00,3531,31,2961
Rhein-Sieg-Kreis,5382,2020-12-01T23:59:00+01:00,7913,90,4591
Bottrop,5512,2020-12-01T23:59:00+01:00,1795,13,1299
Gelsenkirchen,5513,2020-12-01T23:59:00+01:00,5080,39,3335
Münster,5515,2020-12-01T23:59:00+01:00,2953,30,2614
Borken (Kreis),5554,2020-12-01T23:59:00+01:00,4657,80,4008
Coesfeld (Kreis),5558,2020-12-01T23:59:00+01:00,2088,27,1819
Recklinghausen (Kreis),5562,2020-12-01T23:59:00+01:00,10339,118,7964
Steinfurt (Kreis),5566,2020-12-01T23:59:00+01:00,5067,120,4348
Warendorf (Kreis),5570,2020-12-01T23:59:00+01:00,3923,42,3397
Bielefeld,5711,2020-12-01T23:59:00+01:00,4653,35,2357
Gütersloh (Kreis),5754,2020-12-01T23:59:00+01:00,7252,47,5987
Herford (Kreis),5758,2020-12-01T23:59:00+01:00,3355,39,2815
Höxter (Kreis),5762,2020-12-01T23:59:00+01:00,1425,26,1118
Lippe (Kreis),5766,2020-12-01T23:59:00+01:00,4996,62,4010
Minden-Lübbecke (Kreis),5770,2020-12-01T23:59:00+01:00,4257,35,3372
Paderborn (Kreis),5774,2020-12-01T23:59:00+01:00,2995,66,2275
Bochum,5911,2020-12-01T23:59:00+01:00,5294,48,3112
Dortmund,5913,2020-12-01T23:59:00+01:00,9473,80,7648
Hagen,5914,2020-12-01T23:59:00+01:00,3711,54,2029
Hamm,5915,2020-12-01T23:59:00+01:00,3610,54,3039
Herne,5916,2020-12-01T23:59:00+01:00,3293,31,2751
Ennepe-Ruhr-Kreis,5954,2020-12-01T23:59:00+01:00,3953,68,3254
Hochsauerlandkreis,5958,2020-12-01T23:59:00+01:00,3056,45,2703
Märkischer Kreis,5962,2020-12-01T23:59:00+01:00,5237,58,2863
Olpe (Kreis),5966,2020-12-01T23:59:00+01:00,1915,67,1668
Siegen-Wittgenstein (Kreis),5970,2020-12-01T23:59:00+01:00,3161,16,2425
Soest (Kreis),5974,2020-12-01T23:59:00+01:00,2114,27,1781
Unna (Kreis),5978,2020-12-01T23:59:00+01:00,6565,96,5285
