Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-09T03:30:00+02:00,1979,94,1862
Bielefeld,2020-06-09T03:30:00+02:00,413,5,398
Bochum,2020-06-09T03:30:00+02:00,569,18,482
Bonn,2020-06-09T03:30:00+02:00,747,8,725
Borken (Kreis),2020-06-09T03:30:00+02:00,1107,38,992
Bottrop,2020-06-09T03:30:00+02:00,203,7,189
Coesfeld (Kreis),2020-06-09T03:30:00+02:00,863,24,832
Dortmund,2020-06-09T03:30:00+02:00,783,6,724
Duisburg,2020-06-09T03:30:00+02:00,1241,57,1015
Düren (Kreis),2020-06-09T03:30:00+02:00,601,39,550
Düsseldorf,2020-06-09T03:30:00+02:00,1496,33,1310
Ennepe-Ruhr-Kreis,2020-06-09T03:30:00+02:00,448,14,406
Essen,2020-06-09T03:30:00+02:00,878,41,759
Euskirchen (Kreis),2020-06-09T03:30:00+02:00,470,22,409
Gelsenkirchen,2020-06-09T03:30:00+02:00,430,14,364
Gütersloh (Kreis),2020-06-09T03:30:00+02:00,700,20,622
Hagen,2020-06-09T03:30:00+02:00,330,13,315
Hamm,2020-06-09T03:30:00+02:00,475,36,429
Heinsberg (Kreis),2020-06-09T03:30:00+02:00,1895,78,1764
Herford (Kreis),2020-06-09T03:30:00+02:00,336,7,324
Herne,2020-06-09T03:30:00+02:00,203,2,183
Hochsauerlandkreis,2020-06-09T03:30:00+02:00,610,17,588
Höxter (Kreis),2020-06-09T03:30:00+02:00,363,17,328
Kleve (Kreis),2020-06-09T03:30:00+02:00,745,36,617
Köln,2020-06-09T03:30:00+02:00,2517,100,2361
Krefeld,2020-06-09T03:30:00+02:00,642,22,595
Leverkusen,2020-06-09T03:30:00+02:00,242,5,231
Lippe (Kreis),2020-06-09T03:30:00+02:00,744,29,709
Märkischer Kreis,2020-06-09T03:30:00+02:00,601,30,564
Mettmann (Kreis),2020-06-09T03:30:00+02:00,966,79,854
Minden-Lübbecke (Kreis),2020-06-09T03:30:00+02:00,489,11,466
Mönchengladbach,2020-06-09T03:30:00+02:00,634,40,523
Mülheim / Ruhr,2020-06-09T03:30:00+02:00,216,11,187
Münster,2020-06-09T03:30:00+02:00,726,13,690
Oberbergischer Kreis,2020-06-09T03:30:00+02:00,490,18,462
Oberhausen,2020-06-09T03:30:00+02:00,266,10,248
Olpe (Kreis),2020-06-09T03:30:00+02:00,637,56,568
Paderborn (Kreis),2020-06-09T03:30:00+02:00,666,33,591
Recklinghausen (Kreis),2020-06-09T03:30:00+02:00,1304,40,1216
Remscheid,2020-06-09T03:30:00+02:00,240,18,219
Rhein-Erft-Kreis,2020-06-09T03:30:00+02:00,1100,76,1001
Rheinisch-Bergischer Kreis,2020-06-09T03:30:00+02:00,469,21,430
Rhein-Kreis Neuss,2020-06-09T03:30:00+02:00,710,20,688
Rhein-Sieg-Kreis,2020-06-09T03:30:00+02:00,1442,48,1355
Siegen-Wittgenstein (Kreis),2020-06-09T03:30:00+02:00,314,8,299
Soest (Kreis),2020-06-09T03:30:00+02:00,365,8,352
Solingen,2020-06-09T03:30:00+02:00,255,8,234
Steinfurt (Kreis),2020-06-09T03:30:00+02:00,1339,82,1230
Unna (Kreis),2020-06-09T03:30:00+02:00,680,37,588
Viersen (Kreis),2020-06-09T03:30:00+02:00,712,36,654
Warendorf (Kreis),2020-06-09T03:30:00+02:00,499,20,464
Wesel (Kreis),2020-06-09T03:30:00+02:00,643,26,550
Wuppertal,2020-06-09T03:30:00+02:00,948,84,799
