Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-10-28T23:59:00+01:00,5416,55,3192
Duisburg,5112,2020-10-28T23:59:00+01:00,5145,82,3501
Essen,5113,2020-10-28T23:59:00+01:00,3866,53,2580
Krefeld,5114,2020-10-28T23:59:00+01:00,1674,28,1087
Mönchengladbach,5116,2020-10-28T23:59:00+01:00,1658,53,1237
Mülheim / Ruhr,5117,2020-10-28T23:59:00+01:00,1059,16,817
Oberhausen,5119,2020-10-28T23:59:00+01:00,1107,17,784
Remscheid,5120,2020-10-28T23:59:00+01:00,1003,20,632
Solingen,5122,2020-10-28T23:59:00+01:00,1486,14,951
Wuppertal,5124,2020-10-28T23:59:00+01:00,3224,91,2236
Kleve (Kreis),5154,2020-10-28T23:59:00+01:00,1772,45,1139
Mettmann (Kreis),5158,2020-10-28T23:59:00+01:00,3556,101,2530
Rhein-Kreis Neuss,5162,2020-10-28T23:59:00+01:00,2581,29,1566
Viersen (Kreis),5166,2020-10-28T23:59:00+01:00,1590,37,1010
Wesel (Kreis),5170,2020-10-28T23:59:00+01:00,2241,33,1809
Bonn,5314,2020-10-28T23:59:00+01:00,2135,15,1588
Köln,5315,2020-10-28T23:59:00+01:00,10046,151,5056
Leverkusen,5316,2020-10-28T23:59:00+01:00,1103,12,860
Aachen & Städteregion Aachen,5334,2020-10-28T23:59:00+01:00,5081,119,3639
Düren (Kreis),5358,2020-10-28T23:59:00+01:00,2029,44,1250
Rhein-Erft-Kreis,5362,2020-10-28T23:59:00+01:00,2978,82,2239
Euskirchen (Kreis),5366,2020-10-28T23:59:00+01:00,1089,32,842
Heinsberg (Kreis),5370,2020-10-28T23:59:00+01:00,2673,97,2271
Oberbergischer Kreis,5374,2020-10-28T23:59:00+01:00,1477,20,1103
Rheinisch-Bergischer Kreis,5378,2020-10-28T23:59:00+01:00,1560,26,986
Rhein-Sieg-Kreis,5382,2020-10-28T23:59:00+01:00,3679,58,2368
Bottrop,5512,2020-10-28T23:59:00+01:00,667,9,458
Gelsenkirchen,5513,2020-10-28T23:59:00+01:00,2256,20,1486
Münster,5515,2020-10-28T23:59:00+01:00,1655,15,1310
Borken (Kreis),5554,2020-10-28T23:59:00+01:00,2174,45,1654
Coesfeld (Kreis),5558,2020-10-28T23:59:00+01:00,1305,26,1111
Recklinghausen (Kreis),5562,2020-10-28T23:59:00+01:00,4381,52,3051
Steinfurt (Kreis),5566,2020-10-28T23:59:00+01:00,2600,95,2030
Warendorf (Kreis),5570,2020-10-28T23:59:00+01:00,1773,22,1336
Bielefeld,5711,2020-10-28T23:59:00+01:00,1781,9,955
Gütersloh (Kreis),5754,2020-10-28T23:59:00+01:00,3950,21,3294
Herford (Kreis),5758,2020-10-28T23:59:00+01:00,1340,8,794
Höxter (Kreis),5762,2020-10-28T23:59:00+01:00,652,19,469
Lippe (Kreis),5766,2020-10-28T23:59:00+01:00,1616,31,1258
Minden-Lübbecke (Kreis),5770,2020-10-28T23:59:00+01:00,1402,16,1061
Paderborn (Kreis),5774,2020-10-28T23:59:00+01:00,1255,35,967
Bochum,5911,2020-10-28T23:59:00+01:00,2518,32,1384
Dortmund,5913,2020-10-28T23:59:00+01:00,4027,24,2639
Hagen,5914,2020-10-28T23:59:00+01:00,1395,18,905
Hamm,5915,2020-10-28T23:59:00+01:00,1703,41,1421
Herne,5916,2020-10-28T23:59:00+01:00,1315,12,786
Ennepe-Ruhr-Kreis,5954,2020-10-28T23:59:00+01:00,1714,23,1154
Hochsauerlandkreis,5958,2020-10-28T23:59:00+01:00,1353,20,1023
Märkischer Kreis,5962,2020-10-28T23:59:00+01:00,2048,34,1404
Olpe (Kreis),5966,2020-10-28T23:59:00+01:00,1168,57,882
Siegen-Wittgenstein (Kreis),5970,2020-10-28T23:59:00+01:00,1255,9,914
Soest (Kreis),5974,2020-10-28T23:59:00+01:00,926,11,735
Unna (Kreis),5978,2020-10-28T23:59:00+01:00,2587,49,1936
