Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-26T03:30:00+02:00,1960,91,1829
Bielefeld,2020-05-26T03:30:00+02:00,410,4,389
Bochum,2020-05-26T03:30:00+02:00,499,18,430
Bonn,2020-05-26T03:30:00+02:00,717,8,684
Borken (Kreis),2020-05-26T03:30:00+02:00,1044,38,891
Bottrop,2020-05-26T03:30:00+02:00,193,6,175
Coesfeld (Kreis),2020-05-26T03:30:00+02:00,858,24,523
Dortmund,2020-05-26T03:30:00+02:00,728,6,706
Duisburg,2020-05-26T03:30:00+02:00,1133,53,890
Düren (Kreis),2020-05-26T03:30:00+02:00,590,38,527
Düsseldorf,2020-05-26T03:30:00+02:00,1384,30,1142
Ennepe-Ruhr-Kreis,2020-05-26T03:30:00+02:00,425,14,385
Essen,2020-05-26T03:30:00+02:00,831,36,697
Euskirchen (Kreis),2020-05-26T03:30:00+02:00,440,21,360
Gelsenkirchen,2020-05-26T03:30:00+02:00,395,14,331
Gütersloh (Kreis),2020-05-26T03:30:00+02:00,635,19,574
Hagen,2020-05-26T03:30:00+02:00,327,13,295
Hamm,2020-05-26T03:30:00+02:00,472,36,401
Heinsberg (Kreis),2020-05-26T03:30:00+02:00,1871,69,1672
Herford (Kreis),2020-05-26T03:30:00+02:00,331,7,316
Herne,2020-05-26T03:30:00+02:00,187,1,169
Hochsauerlandkreis,2020-05-26T03:30:00+02:00,607,17,570
Höxter (Kreis),2020-05-26T03:30:00+02:00,350,18,291
Kleve (Kreis),2020-05-26T03:30:00+02:00,659,35,568
Köln,2020-05-26T03:30:00+02:00,2461,96,2265
Krefeld,2020-05-26T03:30:00+02:00,617,22,534
Leverkusen,2020-05-26T03:30:00+02:00,233,5,207
Lippe (Kreis),2020-05-26T03:30:00+02:00,741,29,682
Märkischer Kreis,2020-05-26T03:30:00+02:00,596,29,526
Mettmann (Kreis),2020-05-26T03:30:00+02:00,933,78,814
Minden-Lübbecke (Kreis),2020-05-26T03:30:00+02:00,482,9,419
Mönchengladbach,2020-05-26T03:30:00+02:00,604,39,463
Mülheim / Ruhr,2020-05-26T03:30:00+02:00,200,9,170
Münster,2020-05-26T03:30:00+02:00,706,13,631
Oberbergischer Kreis,2020-05-26T03:30:00+02:00,486,17,442
Oberhausen,2020-05-26T03:30:00+02:00,258,9,230
Olpe (Kreis),2020-05-26T03:30:00+02:00,624,52,549
Paderborn (Kreis),2020-05-26T03:30:00+02:00,633,33,543
Recklinghausen (Kreis),2020-05-26T03:30:00+02:00,1262,38,1127
Remscheid,2020-05-26T03:30:00+02:00,236,17,210
Rhein-Erft-Kreis,2020-05-26T03:30:00+02:00,1083,73,967
Rheinisch-Bergischer Kreis,2020-05-26T03:30:00+02:00,462,20,413
Rhein-Kreis Neuss,2020-05-26T03:30:00+02:00,682,20,682
Rhein-Sieg-Kreis,2020-05-26T03:30:00+02:00,1404,48,1121
Siegen-Wittgenstein (Kreis),2020-05-26T03:30:00+02:00,315,8,287
Soest (Kreis),2020-05-26T03:30:00+02:00,361,8,346
Solingen,2020-05-26T03:30:00+02:00,245,8,228
Steinfurt (Kreis),2020-05-26T03:30:00+02:00,1326,80,1199
Unna (Kreis),2020-05-26T03:30:00+02:00,672,34,532
Viersen (Kreis),2020-05-26T03:30:00+02:00,703,35,583
Warendorf (Kreis),2020-05-26T03:30:00+02:00,485,18,450
Wesel (Kreis),2020-05-26T03:30:00+02:00,607,26,498
Wuppertal,2020-05-26T03:30:00+02:00,913,81,746
